"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Date/Time: Posted date/time of the transaction"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"Note: Reports with a start date of Jan 1, 2025 or later are indexed by posted date, include both released and deferred transactions and have two new columns. You may need to update integrations or third-party mappings."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total","Transaction status","Transaction Release Date"
"Apr 1, 2026 2:33:29 p.m. PDT","25978195091","Order","701-6279061-6663406","330101-01K","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","2","amazon.ca","Amazon","Squamish","British Columbia","V8B0B","Combined TCS+MTC","39.98","4.80","0","0","0","0","0","0","0","0","-4.80","-6.00","-14.40","0","0","19.58","Released","Apr 1, 2026 2:33:29 p.m. PDT"
"Apr 1, 2026 2:33:51 p.m. PDT","25978195091","Order","701-6993116-5413018","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","70 Mile House","British Columbia","V0K 2K","Combined TCS+MTC","15.99","1.92","0","0","0","0","0","0","0","0","-1.92","-1.92","-6.55","0","0","7.52","Released","Apr 1, 2026 2:33:51 p.m. PDT"
"Apr 1, 2026 2:34:32 p.m. PDT","25978195091","Order","701-6794452-3989034","CBIN-BLO-43K","VIVOSUN Outdoor Tumbling Composter Dual Rotating Batch Compost Bin, 43 Gallon Orange Door","1","amazon.ca","Amazon","Masset","British Columbia","V0T 1M","Combined TCS+MTC","109.99","13.20","82.62","9.91","0","0","0","0","0","0","-23.11","-16.50","-110.17","0","0","65.94","Released","Apr 1, 2026 2:34:32 p.m. PDT"
"Apr 1, 2026 2:35:43 p.m. PDT","25978195091","Refund","701-1305157-4141809","305130-PENK","VIVOSUN pH and TDS Meter Combo, 0.05ph High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Househo","1","amazon.ca","Amazon","Mont-Laurier","QC","J9L 1K","Combined TCS+MTC","-24.69","-3.70","0","0","0","0","0","0","0","0","3.70","2.37","0","0","0","-22.32","Released","Apr 1, 2026 2:35:43 p.m. PDT"
"Apr 1, 2026 2:38:54 p.m. PDT","25978195091","Refund","702-9914815-9152258","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Calgary","Alberta","T3A 1R","Combined TCS+MTC","-15.99","-0.80","0","0","0","0","0","0","0","0","0.80","1.54","0","0","0","-14.45","Released","Apr 1, 2026 2:38:54 p.m. PDT"
"Apr 1, 2026 2:40:26 p.m. PDT","25978195091","Order","702-0442131-4395446","330101x2K","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","1","amazon.ca","Amazon","Surrey","British Columbia","V3T 3B","Combined TCS+MTC","35.99","4.32","3.50","0","0","0","0","0","-3.50","0","-4.32","-5.40","-8.37","0","0","22.22","Released","Apr 1, 2026 2:40:26 p.m. PDT"
"Apr 1, 2026 2:40:39 p.m. PDT","25978195091","Order","701-7722121-6104254","311001-30x5K","VIVOSUN 5-Pack 30 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Trenton","Ontario","K8V 1Y","Combined TCS+MTC","35.99","4.68","0","0","0","0","0","0","0","0","-4.68","-5.40","-11.97","0","0","18.62","Released","Apr 1, 2026 2:40:39 p.m. PDT"
"Apr 1, 2026 2:40:52 p.m. PDT","25978195091","Order","702-6054992-2665039","CBIN-H500K","VIVOSUN 500 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","1","amazon.ca","Amazon","Kitchener","Ontario","N2B 2T","Combined TCS+MTC","64.99","8.45","0","0","0","0","0","0","0","0","-8.45","-9.75","-18.81","0","0","36.43","Released","Apr 1, 2026 2:40:52 p.m. PDT"
"Apr 1, 2026 2:41:38 p.m. PDT","25978195091","Order","702-8907012-6822645","330101x2K","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","1","amazon.ca","Amazon","Belleville","Ontario","K8N 0E","Combined TCS+MTC","32.39","4.21","0","0","0","0","0","0","0","0","-4.21","-4.86","-7.95","0","0","19.58","Released","Apr 1, 2026 2:41:38 p.m. PDT"
"Apr 1, 2026 2:42:37 p.m. PDT","25978195091","Order","701-6798967-9961824","305130-PENK","VIVOSUN pH and TDS Meter Combo, 0.05ph High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Househo","1","amazon.ca","Amazon","Vancouver","British Columbia","V6H 1P","Combined TCS+MTC","25.99","3.12","6.99","0","0","0","0","0","-6.99","0","-3.12","-3.12","-6.55","0","0","16.32","Released","Apr 1, 2026 2:42:37 p.m. PDT"
"Apr 1, 2026 2:49:02 p.m. PDT","25978195091","Order","701-9748837-2698612","311021-3x5K","VIVOSUN 5-Pack 3 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","2","amazon.ca","Amazon","Hillsborough","New Brunswick","E4H 3G","Combined TCS+MTC","39.98","6.00","0","0","0","0","0","0","0","0","-6.00","-6.00","-14.56","0","0","19.42","Released","Apr 1, 2026 2:49:02 p.m. PDT"
"Apr 1, 2026 2:49:02 p.m. PDT","25978195091","Order","701-9748837-2698612","311021-2x5K","VIVOSUN 5-Pack 2 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","3","amazon.ca","Amazon","Hillsborough","New Brunswick","E4H 3G","Combined TCS+MTC","53.97","8.10","0","0","0","0","0","0","0","0","-8.10","-8.10","-19.89","0","0","25.98","Released","Apr 1, 2026 2:49:02 p.m. PDT"
"Apr 1, 2026 2:49:19 p.m. PDT","25978195091","Order","702-0997953-4615446","330101-01K","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","2","amazon.ca","Amazon","Upper Tantallon","Nova Scotia","B3Z 2J","Combined TCS+MTC","35.98","5.04","0","0","0","0","0","0","0","0","-5.04","-5.40","-13.26","0","0","17.32","Released","Apr 1, 2026 2:49:19 p.m. PDT"
"Apr 1, 2026 2:49:31 p.m. PDT","25978195091","Order","702-7972477-9598615","CBIN-BLO-43K","VIVOSUN Outdoor Tumbling Composter Dual Rotating Batch Compost Bin, 43 Gallon Orange Door","1","amazon.ca","Amazon","Wallaceburg","Ontario","N8A 4L","Combined TCS+MTC","109.99","14.30","0","0","0","0","0","0","0","0","-14.30","-16.50","-27.55","0","0","65.94","Released","Apr 1, 2026 2:49:31 p.m. PDT"
"Apr 1, 2026 2:49:46 p.m. PDT","25978195091","Order","702-7140926-1384202","311008-03x50K","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","4","amazon.ca","Amazon","Terrebonne","Quebec","J7M 2C","Combined TCS+MTC","86.36","12.92","11.75","0","0","0","0","0","-11.75","0","-12.92","-12.96","-34.64","0","0","38.76","Released","Apr 1, 2026 2:49:46 p.m. PDT"
"Apr 1, 2026 2:51:46 p.m. PDT","25978195091","Order","701-3276394-9658627","308131K","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 25FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","1","amazon.ca","Amazon","Laval","QC","H7S 2L","Combined TCS+MTC","29.99","4.49","0","0","0","0","0","0","0","0","-4.49","-4.50","-14.67","0","0","10.82","Released","Apr 1, 2026 2:51:46 p.m. PDT"
"Apr 1, 2026 2:52:35 p.m. PDT","25978195091","Order","701-3616912-9949806","308131K","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 25FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","1","amazon.ca","Amazon","Lorraine","Quebec","J6Z 2W","Combined TCS+MTC","34.99","5.24","0","0","0","0","0","0","0","0","-5.24","-5.25","-14.67","0","0","15.07","Released","Apr 1, 2026 2:52:35 p.m. PDT"
"Apr 1, 2026 2:54:53 p.m. PDT","25978195091","Order","701-2096380-1276243","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Corner Brook","Newfoundland","A2H 5K","Combined TCS+MTC","32.99","4.95","0","0","0","0","0","0","0","0","-4.95","-4.95","-10.08","0","0","17.96","Released","Apr 1, 2026 2:54:53 p.m. PDT"
"Apr 1, 2026 2:55:46 p.m. PDT","25978195091","Order","702-2511269-6673025","330101-01K","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","1","amazon.ca","Amazon","ANTIGONISH","Nova Scotia","B2G 3A","Combined TCS+MTC","17.99","2.52","3.26","0","0","0","0","0","-3.26","0","-2.52","-2.70","-6.63","0","0","8.66","Released","Apr 1, 2026 2:55:46 p.m. PDT"
"Apr 1, 2026 2:55:56 p.m. PDT","25978195091","Order","701-4492004-3492224","RP-001K","VIVOSUN Self-Watering Planters, 4-Pack 10.5 Inch Compact Rectangular Window Herb Planter Box with 10 PCS Plant Labels, Plant Container for Basil, Flow","1","amazon.ca","Amazon","Lantzville","BC","V0R 2H","Combined TCS+MTC","35.99","4.32","0","0","0","0","0","0","0","0","-4.32","-5.40","-11.75","0","0","18.84","Released","Apr 1, 2026 2:55:56 p.m. PDT"
"Apr 1, 2026 2:56:22 p.m. PDT","25978195091","Order","701-4185246-1751452","VSF-AWE6W-G2K","VIVOSUN AeroWave E6 Grow Tent Fan 6"", EC Motor, Smart Wifi Control, US Patented Auto Oscillating Clip fan, Weatherproof IP-54, Strong Airflow but Quie","1","amazon.ca","Amazon","Paradise","Newfoundland","A1L 0S","Combined TCS+MTC","62.99","9.45","0","0","0","0","0","0","0","0","-9.45","-9.45","-10.71","0","0","42.83","Released","Apr 1, 2026 2:56:22 p.m. PDT"
"Apr 1, 2026 2:56:45 p.m. PDT","25978195091","Order","701-5063210-4565829","AP-40kitK","VIVOSUN Air Pump Kit, with 40 W 1110 GPH Commercial Air Pump, 8-Way Splitter, 2 Pcs Air Stones, 25 ft Air Tubing, 2 Pcs Check Valves, for Aquarium, Fi","1","amazon.ca","Amazon","Sidney","British Columbia","V8L 4C","Combined TCS+MTC","79.99","9.60","0","0","0","0","0","0","0","0","-9.60","-12.00","-12.33","0","0","55.66","Released","Apr 1, 2026 2:56:45 p.m. PDT"
"Apr 1, 2026 2:57:02 p.m. PDT","25978195091","Order","702-0034172-5889832","330301K","VIVOSUN 10""x20.75"" Seedling Heat Mat with Built-in Temperature Controller, UL & MET-Certified Waterproof Plant Heating Pad for Germination, Hydroponic","1","amazon.ca","Amazon","Newcomb Corner","Nova Scotia","B0N 1X","Combined TCS+MTC","27.99","3.92","0","0","0","0","0","0","0","0","-3.92","-4.20","-7.23","0","0","16.56","Released","Apr 1, 2026 2:57:02 p.m. PDT"
"Apr 1, 2026 2:57:03 p.m. PDT","25978195091","Order","701-7760588-9921823","330101x2K","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Gre","2","amazon.ca","Amazon","Paradise","Newfoundland","A1L 0S","Combined TCS+MTC","64.78","9.72","0","0","0","0","0","0","0","0","-9.72","-9.72","-15.64","0","0","39.42","Released","Apr 1, 2026 2:57:03 p.m. PDT"
"Apr 1, 2026 2:57:12 p.m. PDT","25978195091","Order","702-2859678-1335434","RC-0003K","VIVOSUN 1 Inch Rockwool Cubes, Grow Cubes for Hydroponics, Cuttings, Cloning, Plant Propagation, Seed Startling, 2 Sheets 100 Plugs","1","amazon.ca","Amazon","Toronto","Ontario","M5A 2N","Combined TCS+MTC","15.99","2.08","0","0","0","0","0","0","0","0","-2.08","-2.40","-7.12","0","0","6.47","Released","Apr 1, 2026 2:57:12 p.m. PDT"
"Apr 1, 2026 2:58:33 p.m. PDT","25978195091","Order","702-2892348-9097039","306109-48K","VIVOSUN 4 Inch 8 Feet Black Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","1","amazon.ca","Amazon","Laval","Quebec","H7W 4P","Combined TCS+MTC","17.99","2.69","0","0","0","0","0","0","0","0","-2.69","-2.70","-7.28","0","0","8.01","Released","Apr 1, 2026 2:58:33 p.m. PDT"
"Apr 1, 2026 2:58:33 p.m. PDT","25978195091","Order","702-2892348-9097039","VC-0001K","VIVOSUN 2-Pcs Grow Tent Vent Cover, 4""/6""/8"" Duct Filter Vent Cover with Elastic Band and Fixed Buckle for Plant Grow Tent Vent, 4inches, 2pcs/Pack","1","amazon.ca","Amazon","Laval","Quebec","H7W 4P","Combined TCS+MTC","12.49","1.87","0","0","0","0","0","0","0","0","-1.87","-1.87","-5.47","0","0","5.15","Released","Apr 1, 2026 2:58:33 p.m. PDT"
"Apr 1, 2026 2:58:33 p.m. PDT","25978195091","Order","702-2892348-9097039","VSV-IFP4CK","VIVOSUN 4"" Inline Booster Duct Fan with Speed Regulator, 130 CFM Quiet Exhaust Fan for HVAC Ventilation in Grow Tents, Basements, Bathrooms, Kitchens,","1","amazon.ca","Amazon","Laval","Quebec","H7W 4P","Combined TCS+MTC","34.99","5.24","0","0","0","0","0","0","0","0","-5.24","-5.25","-8.20","0","0","21.54","Released","Apr 1, 2026 2:58:33 p.m. PDT"
"Apr 1, 2026 3:01:41 p.m. PDT","25978195091","Order","702-7988805-3620244","VSK-GIYS336-CA","VIVOSUN GIY Smart Grow Tent System 3x3, WiFi-Integrated Grow Tent Kit 36""x36""x72"", with Automate Ventilation Circulation, Full Spectrum 200W LED Grow","1","amazon.ca","Amazon","Lancaster Park","Alberta","T0A 2H","Combined TCS+MTC","510.29","25.51","0","0","0","0","0","0","0","0","-25.51","-76.54","-40.27","0","0","393.48","Released","Apr 1, 2026 3:01:41 p.m. PDT"
"Apr 1, 2026 3:06:36 p.m. PDT","25978195091","Order","701-3906434-7951462","311003-4K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","1","amazon.ca","Amazon","Saskatoon","SK","S7H 3X","Combined TCS+MTC","9.59","1.05","0","0","0","0","0","0","0","0","-1.05","-1.44","-3.61","0","0","4.54","Released","Apr 1, 2026 3:06:36 p.m. PDT"
"Apr 1, 2026 3:13:27 p.m. PDT","25978195091","Order","702-7737330-9381063","311001-3*5K","VIVOSUN 5-Pack 3 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","3","amazon.ca","Amazon","Cap-Saint-Ignace","Quebec","G0R 1H","Combined TCS+MTC","53.97","8.07","0","0","0","0","0","0","0","0","-8.07","-8.10","-24.33","0","0","21.54","Released","Apr 1, 2026 3:13:27 p.m. PDT"
"Apr 1, 2026 3:13:43 p.m. PDT","25978195091","Order","702-3396341-3187452","VSF-AWE6W-G2K","VIVOSUN AeroWave E6 Grow Tent Fan 6"", EC Motor, Smart Wifi Control, US Patented Auto Oscillating Clip fan, Weatherproof IP-54, Strong Airflow but Quie","1","amazon.ca","Amazon","La Pocatière","Quebec","G0R1Z","Combined TCS+MTC","62.99","9.43","3.27","0","0","0","0","0","-3.27","0","-9.43","-9.45","-10.71","0","0","42.83","Released","Apr 1, 2026 3:13:43 p.m. PDT"
"Apr 1, 2026 3:15:09 p.m. PDT","25978195091","Refund","702-8111020-4905823","331101-6K","VIVOSUN 6 Inch Inline Duct Fan 240 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","St. Catharines","Ontario","L2M 2M","Combined TCS+MTC","-32.99","-4.29","0","0","0","0","0","0","0","0","4.29","3.96","0","0","0","-29.03","Released","Apr 1, 2026 3:15:09 p.m. PDT"
"Apr 1, 2026 3:18:43 p.m. PDT","25978195091","Refund","701-3105192-3998630","331101-4K","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7J 2T","Combined TCS+MTC","-26.99","-2.97","0","0","0","0","0","0","0","0","2.97","3.24","0","0","0","-23.75","Released","Apr 1, 2026 3:18:43 p.m. PDT"
"Apr 1, 2026 3:25:43 p.m. PDT","25978195091","Order","702-3506246-7961815","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Surrey","British Columbia","V3S 8H","Combined TCS+MTC","29.69","3.56","0","0","0","0","0","0","0","0","-3.56","-4.45","-10.08","0","0","15.16","Released","Apr 1, 2026 3:25:43 p.m. PDT"
"Apr 1, 2026 3:26:56 p.m. PDT","25978195091","Order","701-3158153-1809058","311003-5K","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Titanium Coated Curved Precision Blades 1-Pack","1","amazon.ca","Amazon","Kelowna","British Columbia","V1Z 2W","Combined TCS+MTC","8.99","1.08","0","0","0","0","0","0","0","0","-1.08","-1.35","-3.61","0","0","4.03","Released","Apr 1, 2026 3:26:56 p.m. PDT"
"Apr 1, 2026 3:27:04 p.m. PDT","25978195091","Order","702-0397782-4091401","332582-100K","VIVOSUN 1150GPH 100W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","1","amazon.ca","Amazon","Tappen","British Columbia","V0E 2X","Combined TCS+MTC","42.49","5.10","0","0","0","0","0","0","0","0","-5.10","-6.37","-10.44","0","0","25.68","Released","Apr 1, 2026 3:27:04 p.m. PDT"
"Apr 1, 2026 3:27:30 p.m. PDT","25978195091","Order","702-5151024-5288233","311001-20x5K","VIVOSUN 5-Pack 20 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","1","amazon.ca","Amazon","Nanaimo","British Columbia","V9R 0B","Combined TCS+MTC","29.69","3.56","0","0","0","0","0","0","0","0","-3.56","-4.45","-10.08","0","0","15.16","Released","Apr 1, 2026 3:27:30 p.m. PDT"
"Apr 1, 2026 3:27:49 p.m. PDT","25978195091","Order","701-6887155-2577865","311001-7x10K","VIVOSUN 10-Pack 7 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Surrey","British Columbia","V4N 3B","Combined TCS+MTC","35.99","4.32","0","0","0","0","0","0","0","0","-4.32","-5.40","-10.62","0","0","19.97","Released","Apr 1, 2026 3:27:49 p.m. PDT"
"Apr 1, 2026 3:29:44 p.m. PDT","25978195091","Order","702-3678782-9518632","WP-330K","VIVOSUN 330 GPH Water Transfer Utility Pump 115V 1/10HP with Water Hose Kit, Impeller and Gasket","1","amazon.ca","Amazon","Qualicum Beach","British Columbia","V9K 1C","Combined TCS+MTC","59.49","7.14","5.90","0","0","0","0","0","-5.90","0","-7.14","-8.92","-11.75","0","0","38.82","Released","Apr 1, 2026 3:29:44 p.m. PDT"
"Apr 1, 2026 3:29:47 p.m. PDT","25978195091","Order","701-1397588-5832269","VSE-ATW70K","VIVOSUN AeroFlux Smart Grow Tent Heater with Thermostat, 700W PTC Heating, Compact & Portable with VPD, APP Control & Overheat Protection, Included Ex","1","amazon.ca","Amazon","Clairmont","Alberta","T8X 5G","Combined TCS+MTC","198.54","9.93","0","0","0","0","0","0","0","0","-9.93","-29.78","-13.45","0","0","155.31","Released","Apr 1, 2026 3:29:47 p.m. PDT"
"Apr 1, 2026 3:30:15 p.m. PDT","25978195091","Order","702-2486595-9655440","332567K","VIVOSUN 2700 GPH Submersible Water Pump, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or","1","amazon.ca","Amazon","Qualicum Beach","British Columbia","V9K 1H","Combined TCS+MTC","89.99","10.80","0","0","0","0","0","0","0","0","-10.80","-13.50","-17.67","0","0","58.82","Released","Apr 1, 2026 3:30:15 p.m. PDT"
"Apr 1, 2026 3:30:45 p.m. PDT","25978195091","Adjustment","","306101W-4K","FBA Inventory Reimbursement - Lost:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.60","11.60","Released","Apr 1, 2026 3:30:45 p.m. PDT"
"Apr 1, 2026 3:36:13 p.m. PDT","25978195091","Order","702-1416549-2455463","Spray-SX-CS8K","VIVOSUN 2.1 Gal/8L Pump Sprayer, Garden Water Sprayer for Plants, Weeds & Lawn Care, with 3 Nozzles, 50'' Long Hose & Pressure Relief Valve","1","amazon.ca","Amazon","Ottawa","Ontario","K1S 4W","Combined TCS+MTC","53.09","6.90","0","0","0","0","0","0","0","0","-6.90","-7.96","-16.97","0","0","28.16","Released","Apr 1, 2026 3:36:13 p.m. PDT"
"Apr 1, 2026 3:37:42 p.m. PDT","25978195091","Refund","701-1063865-7070620","CBIN-H220K","VIVOSUN 220 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","1","amazon.ca","Amazon","Victoriaville","Quebec","G6P 7R","Combined TCS+MTC","-35.90","-5.38","-3.27","0","0","0","0","0","3.27","0","5.38","4.31","0","0","0","-31.59","Released","Apr 1, 2026 3:37:42 p.m. PDT"
"Apr 1, 2026 3:37:43 p.m. PDT","25978195091","Order","702-5685510-9122663","311003-5X2K","VIVOSUN 2-Pack Curved Gardening Scissors 6.5 Inch Hand Pruner Shear with Titanium Coated Precision Blades (Curved Blades)","1","amazon.ca","Amazon","Burnaby","BC","V5H 2N","Combined TCS+MTC","14.49","1.74","0","0","0","0","0","0","0","0","-1.74","-2.17","-6.07","0","0","6.25","Released","Apr 1, 2026 3:37:43 p.m. PDT"
"Apr 1, 2026 3:38:07 p.m. PDT","25978195091","Order","702-0896250-7545805","304866x2K","VIVOSUN 2 Packs 3 inch x 7 ft Heavy Duty Double-Side Indoor Outdoor Dust Barriers Peel & Stick Zipper for Tarp, Black","1","amazon.ca","Amazon","New Westminster","BC","V3L 2M","Combined TCS+MTC","28.79","3.45","0","0","0","0","0","0","0","0","-3.45","-4.32","-7.23","0","0","17.24","Released","Apr 1, 2026 3:38:07 p.m. PDT"
"Apr 1, 2026 3:38:43 p.m. PDT","25978195091","Order","702-6786188-0431434","VSVC-AZT6K","VIVOSUN Smart Air Filtration T6 Kit 6"", AeroZesh T6 Inline Duct Fan with E12 Speed Controller, Carbon Filter & 8' Ducting, Cooling & Ventilation Syste","1","amazon.ca","Amazon","Gatineau","Quebec","J8R 3E","Combined TCS+MTC","209.99","31.45","0","0","0","0","0","0","0","0","-31.45","-31.50","-25.71","0","0","152.78","Released","Apr 1, 2026 3:38:43 p.m. PDT"
"Apr 1, 2026 3:38:51 p.m. PDT","25978195091","Order","701-3928703-2696221","VSEX-HID1-STK","VIVOSUN Herbal Decarboxylation and Infusion Machine, Botanical Extractor and Infuser for Making Butter, Oil, and Tinctures, Includes Recipes and Compl","1","amazon.ca","Amazon","Morrisburg","Ontario","K0C1X","Combined TCS+MTC","169.41","22.02","0","0","0","0","0","0","0","0","-22.02","-25.41","-17.43","0","0","126.57","Released","Apr 1, 2026 3:38:51 p.m. PDT"
"Apr 1, 2026 3:39:25 p.m. PDT","25978195091","Order","702-4952298-7890643","331101-4K","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","mont-tremblant","quebec","J8E 0J","Combined TCS+MTC","26.99","4.04","0","0","0","0","0","0","0","0","-4.04","-4.05","-9.39","0","0","13.55","Released","Apr 1, 2026 3:39:25 p.m. PDT"
"Apr 1, 2026 3:39:40 p.m. PDT","25978195091","Order","701-7562510-3245824","331101-4K","VIVOSUN 4 Inch Inline Duct Fan 100 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","1","amazon.ca","Amazon","Courtenay","British Columbia","V9N 9N","Combined TCS+MTC","26.99","3.24","0","0","0","0","0","0","0","0","-3.24","-4.05","-9.39","0","0","13.55","Released","Apr 1, 2026 3:39:40 p.m. PDT"
"Apr 1, 2026 3:40:07 p.m. PDT","25978195091","Order","701-4016193-6425035","SPray-1L-BGK","VIVOSUN Handheld Garden Sprayer, 1L Pump Sprayer, 34oz Water Spray Bottle with Safety Valve, Adjustable Nozzle, Extended Spray Rod & Additional Seals,","1","amazon.ca","Amazon","Toronto","Ontario","M3C 3P","Combined TCS+MTC","29.99","3.90","0","0","0","0","0","0","0","0","-3.90","-4.50","-8.42","0","0","17.07","Released","Apr 1, 2026 3:40:07 p.m. PDT"
"Apr 1, 2026 3:46:27 p.m. PDT","25978195091","Order","701-2184938-7393000","305141-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Black, UL Certified","1","amazon.ca","Amazon","Fort Saskatchewan","Alberta","T8L 4J","Combined TCS+MTC","15.99","0.80","0","0","0","0","0","0","0","0","-0.80","-2.40","-6.12","0","0","7.47","Released","Apr 1, 2026 3:46:27 p.m. PDT"
"Apr 1, 2026 3:47:49 p.m. PDT","25978195091","Refund","701-6633435-4597032","305131-PENK","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","1","amazon.ca","Amazon","Fairview","Alberta","T0H 1L","Combined TCS+MTC","-15.99","-0.80","0","0","0","0","0","0","0","0","0.80","1.54","0","0","0","-14.45","Released","Apr 1, 2026 3:47:49 p.m. PDT"
"Apr 1, 2026 3:47:53 p.m. PDT","25978195091","Order","702-6012465-4541858","311001-7*5K","VIVOSUN 5-Pack 7 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","1","amazon.ca","Amazon","Edmonton","AB","T5C 2L","Combined TCS+MTC","22.98","1.15","0","0","0","0","0","0","0","0","-1.15","-3.45","-7.82","0","0","11.71","Released","Apr 1, 2026 3:47:53 p.m. PDT"
"Apr 1, 2026 3:48:49 p.m. PDT","25978195091","Refund","701-1063865-7070620","CBIN-H220K","VIVOSUN 220 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","1","amazon.ca","Amazon","Victoriaville","Quebec","G6P 7R","Combined TCS+MTC","-35.90","-5.38","-3.26","0","0","0","0","0","3.26","0","5.38","4.31","0","0","0","-31.59","Released","Apr 1, 2026 3:48:49 p.m. PDT"
