"Include transazioni relative sia a Vendita su Amazon sia Logistica di Amazon."
"Tutti gli importi sono espressi in EUR, se non diversamente specificato."
"Definizioni:"
"data/ora: data e ora della transazione pubblicata"
"Imposta sulle vendite riscossa: include l'imposta sulle vendite riscossa dagli acquirenti per la vendita, la spedizione e la confezione regalo dei prodotti."
"Commissioni di vendita: Include commissioni variabili di chiusura e concessioni di procacciamento d'affari"
"Altri costi relativi alle transazioni: includono costi di chargeback per la spedizione e trattenute sulla spedizione."
"Altro: include l'importo delle transazioni non relative all'ordine. Per maggiori informazioni, consulta le colonne ""Tipo"" e ""Descrizione"" per ogni numero d'ordine."
"Nota: i report con data di inizio del 1° gennaio 2025 o successiva sono indicizzati in base alla data di pubblicazione, includono sia le transazioni di rilascio che quelle differite e contengono due nuove colonne. Potrebbe essere necessario aggiornare le integrazioni o le associazioni di terzi."
"Data/Ora:","Numero pagamento","Tipo","Numero ordine","SKU","Descrizione","Quantità","Marketplace","Gestione","Città di provenienza dell'ordine","Provincia di provenienza dell'ordine","CAP dell'ordine","modello di riscossione delle imposte","Vendite","imposta sulle vendite dei prodotti","Accrediti per le spedizioni","imposta accrediti per le spedizioni","Accrediti per confezioni regalo","imposta sui crediti confezione regalo","Sconti promozionali","imposta sugli sconti promozionali","trattenuta IVA del marketplace","Commissioni di vendita","Costi del servizio Logistica di Amazon","Altri costi relativi alle transazioni","Altro","totale","Stato della transazione","Data di rilascio della transazione"
"5 mag 2026 19:55:14 UTC","26991937242","Ordine","408-3650679-5577917","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Castelleone","Cremona","26012","MarketplaceFacilitator","6,88","1,51","0,47","0,10","0","0","-0,47","-0,10","-1,51","-1,09","-5,55","-0,03","0","0,21","Emesso","14 mag 2026 22:12:27 UTC"
"5 mag 2026 20:48:51 UTC","26902670922","Ordine","408-7708602-6434741","VG-Y18B-EU","VIVOSUN VGrow Tutto in Uno Smart Grow Tenda, Sistema Professionale con Luce di Crescita Samsung LM301H EVO, Sistema Avanzato di Circolazione e Ventila","1","amazon.it","Amazon","SALVANO","Fermo","63900","MarketplaceFacilitator","557,37","122,62","0","0","0","0","0","0","-122,62","-102,00","-38,24","-3,06","0","414,07","Differito",
"5 mag 2026 21:21:37 UTC","26991937242","Ordine","406-4660705-5540339","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Firenze","Firenze","50125","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","14 mag 2026 16:04:11 UTC"
"5 mag 2026 22:31:40 UTC","26991937242","Ordine","405-6848025-6357112","VSL-LL100x2-EU","VIVOSUN LumaLight Lampada LED 100W per Coltivazione, Luce a Spettro Completo per Piante, Smart Dimmerabile con PPFD Elevato per Piante da Interno, Sem","1","amazon.it","Amazon","San Martino di Lupari","PD","35018","","204,99","0","0","0","0","0","0","0","0","-30,75","-16,92","-0,92","0","156,40","Emesso","14 mag 2026 22:22:19 UTC"
"6 mag 2026 02:10:39 UTC","26991937242","Ordine","407-4192897-6564303","311001-5x5-EU-FBM","VIVOSUN Sacchetti per coltivazione da 5pcs da 5 galloni, 300g addensato non-tessuto sacchetto di piantagione con manici, sacchetti di piantagione tras","1","amazon.it","Venditore","Siena","SI","53100","MarketplaceFacilitator","18,02","3,97","0","0","0","0","0","0","-3,97","-3,30","0","-0,10","0","14,62","Emesso","18 mag 2026 14:26:42 UTC"
"6 mag 2026 02:11:23 UTC","26991937242","Ordine","403-2940353-3034715","311001-3x5-EU","VIVOSUN confezione da 5 vasi in tessuto addensato da 12L per impieghi gravosi, sacchetto per piantine in tessuto non tessuto con manici per ortaggi, f","2","amazon.it","Venditore","Desio","MB","20832","MarketplaceFacilitator","26,22","5,76","0","0","0","0","0","0","-5,76","-4,80","0","-0,14","0","21,28","Differito",
"6 mag 2026 02:15:06 UTC","26991937242","Ordine","405-0514077-0823512","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Umidificatore, Mini Umidificatore a Nebbia Fredda da 750ml con 2 modalità di Nebbia, Spegnimento Automatico, Controllo Intell","1","amazon.it","Venditore","Roma","Roma","00133","MarketplaceFacilitator","30,32","6,67","0","0","0","0","0","0","-6,67","-5,55","0","-0,17","0","24,60","Emesso","18 mag 2026 22:55:46 UTC"
"6 mag 2026 02:15:29 UTC","26991937242","Ordine","408-5345592-1737959","311001-10x5-EU-M","VIVOSUN Sacchetti Per Coltivazione da 5pcs da 10 Galloni, 300g Addensato Non-tessuto Sacchetto di Piantagione con Manici, Sacchetti di Piantagione Tra","1","amazon.it","Venditore","Sostegno","Biella","13868","MarketplaceFacilitator","21,30","4,69","0","0","0","0","0","0","-4,69","-3,90","0","-0,12","0","17,28","Emesso","15 mag 2026 22:17:24 UTC"
"6 mag 2026 02:15:56 UTC","26991937242","Ordine","402-0588573-6332333","PS-002-EU-M","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Venditore","Fossò","Venezia","30030","MarketplaceFacilitator","5,40","1,19","0","0","0","0","0","0","-1,19","-0,86","0","-0,03","0","4,51","Emesso","18 mag 2026 23:05:49 UTC"
"6 mag 2026 02:16:01 UTC","26991937242","Ordine","171-6265310-1630716","305131-EU-M","VIVOSUN Tester del Terreno, misuratore di umidità per Piante 3 in 1, misuratore di Luce e PH per casa, Giardino, Prato, Fattoria, Uso Interno ed Este","1","amazon.it","Venditore","Ghedi","BS","25016","MarketplaceFacilitator","9,01","1,98","0","0","0","0","0","0","-1,98","-1,43","0","-0,04","0","7,54","Differito",
"6 mag 2026 02:26:09 UTC","26991937242","Ordine","402-4679377-6123550","311001-30x5-EU-M","VIVOSUN Sacchetti per Coltivazione da 5pcs da 30 Galloni, 300g Addensato Non-tessuto Sacchetto di Piantagione con Manici, Sacchetti di Piantagione Tra","1","amazon.it","Venditore","SANT'AMBROGIO DI TORINO","Torino","10057","MarketplaceFacilitator","28,68","6,31","0","0","0","0","0","0","-6,31","-5,25","0","-0,16","0","23,27","Emesso","18 mag 2026 14:59:24 UTC"
"6 mag 2026 02:26:09 UTC","26991937242","Ordine","402-4679377-6123550","311001-25x5-EU-M","VIVOSUN 5-Pack 25 Gallon Plant Grow Bags, vasi in tessuto non tessuto addensato per impieghi gravosi con maniglie","1","amazon.it","Venditore","SANT'AMBROGIO DI TORINO","Torino","10057","MarketplaceFacilitator","26,22","5,77","0","0","0","0","0","0","-5,77","-4,80","0","-0,14","0","21,28","Emesso","18 mag 2026 14:59:24 UTC"
"6 mag 2026 02:26:31 UTC","26991937242","Ordine","404-0793182-9905113","GT-Pole-EU-M","VIVOSUN Kit per la Coltivazione di Tende ad alta CFM, Gamma di pali verdi da 24""-48"", Adatto per Tende da Coltivazione da 2'x2', 3'x3', 4'x2' e 4'x4',","1","amazon.it","Venditore","Torino","TO","10144","MarketplaceFacilitator","40,98","9,01","0","0","0","0","0","0","-9,01","-7,50","0","-0,23","0","33,25","Emesso","18 mag 2026 21:54:33 UTC"
"6 mag 2026 02:54:39 UTC","26991937242","Ordine","171-9703316-4442719","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","REGGELLO","FI","50066","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","14 mag 2026 21:51:49 UTC"
"6 mag 2026 04:15:45 UTC","26991937242","Ordine","402-0632327-2246756","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Crotone","KR","88900","MarketplaceFacilitator","45,07","9,92","3,27","0,72","0","0","-3,27","-0,72","-9,92","-8,25","-13,42","-0,25","0","23,15","Emesso","15 mag 2026 11:41:46 UTC"
"6 mag 2026 05:38:26 UTC","26991937242","Ordine","404-6000706-9962705","Spray-SX-CS4-EU","VIVOSUN Spruzzatore a Pressione 4L, Bottiglia a Pompa con 3 Ugelli per l'acqua, design della Scanalatura Dell'impugnatura, Valvola di Sicurezza, Cingh","1","amazon.it","Amazon","Ostiano","Cremona","26032","MarketplaceFacilitator","20,65","4,54","0","0","0","0","0","0","-4,54","-3,78","-13,42","-0,11","0","3,34","Emesso","15 mag 2026 17:49:48 UTC"
"6 mag 2026 07:26:07 UTC","26991937242","Ordine","404-7475079-1186716","305130-PEN-EU-M","VIVOSUN Kit Metro pH e TDS Digitale 3 in 1, Penna con Alta Precisione 0,01pH e ±2% TDS/EC, Misura Temperatura, Certificato UL, per Idroponica, Piscin","1","amazon.it","Venditore","ST. ULRICH","Bolzano","39046","MarketplaceFacilitator","18,02","3,97","0","0","0","0","0","0","-3,97","-3,30","0","-0,10","0","14,62","Differito",
"6 mag 2026 07:26:45 UTC","26991937242","Ordine","404-6049598-8875511","VSI-FFD2-EU","VIVOSUN FlexFeed Kit Professionale di Irrigazione a Goccia Automatica, Sistema Controllabile Via App con Pompa e 4 Emetitori a Goccia per Piante","1","amazon.it","Venditore","ST. ULRICH","Bolzano","39046","MarketplaceFacilitator","20,48","4,51","0","0","0","0","0","0","-4,51","-3,75","0","-0,11","0","16,62","Emesso","18 mag 2026 22:05:12 UTC"
"6 mag 2026 07:26:45 UTC","26991937242","Ordine","404-6049598-8875511","VSF-AWE6-G2-EU-M","VIVOSUN Grow Ventilatore Clip Smart AeroWave E6 Gen2, 6"" Motore EC, Controllo APP/WiFi con Timer, 10 Velocità, Oscillante 12W IP54, per Grow Tent e C","1","amazon.it","Venditore","ST. ULRICH","Bolzano","39046","MarketplaceFacilitator","39,34","8,65","0","0","0","0","0","0","-8,65","-7,20","0","-0,22","0","31,92","Emesso","18 mag 2026 22:05:12 UTC"
"6 mag 2026 10:30:56 UTC","26991937242","Ordine","407-8621267-0745107","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","battaglia terme","padova","35041","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","14 mag 2026 15:30:19 UTC"
"6 mag 2026 11:42:56 UTC","26991937242","Ordine","403-5327325-2958766","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Turate","Como","22078","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,42","-0,25","0","23,15","Emesso","14 mag 2026 18:07:57 UTC"
"6 mag 2026 15:00:59 UTC","26991937242","Ordine","405-2940958-4234761","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","MONTE SAN PIETRO","Bologna","40050","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","15 mag 2026 19:31:11 UTC"
"6 mag 2026 19:42:16 UTC","26991937242","Trasferimento","","","Per il conto che termina con: 064","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-5607,05","-5607,05","Emesso","6 mag 2026 19:42:16 UTC"
"6 mag 2026 23:06:42 UTC","26991937242","Ordine","405-4039253-8975519","306143-0616-EU","VIVOSUN Filtro A Carbone Attivo 150mm 6 Pulgadas Control De Olores Con Carbón Australiano Para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","ALBENGA","LIGURIA","17031","MarketplaceFacilitator","69,66","15,33","0","0","0","0","0","0","-15,33","-12,75","-16,67","-0,38","0","39,86","Emesso","18 mag 2026 17:14:01 UTC"
"7 mag 2026 00:53:35 UTC","26991937242","Ordine","404-4782111-1675545","VSL-LRUC100-EU-FBM","VIVOSUN LumaRay Lampada LED Grow Under Canopy, Spettro Completo Dimmerabile per Grow Tent e Serre, Compatibile SGS, 100W, Confezione da 1, 1 m","1","amazon.it","Venditore","Gais","Bozen","39030","MarketplaceFacilitator","106,55","23,44","0","0","0","0","0","0","-23,44","-19,50","0","-0,59","0","86,46","Emesso","18 mag 2026 23:37:19 UTC"
"7 mag 2026 00:53:53 UTC","26991937242","Ordine","403-6011002-2354756","VSF-AWD4-EU-M","VIVOSUN Ventilatore Da 10 cm AeroWave D4, Con Gancio Removibile, Flusso Potente E Silenzioso, 3 Velocità, Angolo Aggiustabile, Per Idroponica, Circol","1","amazon.it","Venditore","Verona","Verona","37121","MarketplaceFacilitator","18,35","4,04","0","0","0","0","0","0","-4,04","-3,36","0","-0,10","0","14,89","Differito",
"7 mag 2026 00:56:22 UTC","26991937242","Ordine","403-7677163-7364302","311001-7x5-EU-M","VIVOSUN confezione da 5 vasi in tessuto ispessito da 30L, sacchetto per piante in tessuto non tessuto con manici per ortaggi, fiori, frutta, serre e g","1","amazon.it","Venditore","Rubiera","RE","42048","MarketplaceFacilitator","18,02","3,97","0","0","0","0","0","0","-3,97","-3,30","0","-0,10","0","14,62","Differito",
"7 mag 2026 00:56:39 UTC","26991937242","Ordine","404-0016775-6177161","305130-PEN-EU-M","VIVOSUN Kit Metro pH e TDS Digitale 3 in 1, Penna con Alta Precisione 0,01pH e ±2% TDS/EC, Misura Temperatura, Certificato UL, per Idroponica, Piscin","1","amazon.it","Venditore","UTA","CAGLIARI","09010","","21,99","0","0","0","0","0","0","0","0","-3,30","0","-0,10","0","18,59","Differito",
"7 mag 2026 01:17:36 UTC","26991937242","Ordine","402-6502584-8559541","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Fano","Pesaro e Urbino","61032","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","15 mag 2026 20:28:59 UTC"
"7 mag 2026 01:50:43 UTC","26991937242","Ordine","403-8100707-5318746","VSGB-3-EU-M","VIVOSUN confezione da 5 sacchetti per la semina da 12L, vasi in tessuto non tessuto spesso 360G con manici e occhielli multifunzionali, sacchetto per","1","amazon.it","Venditore","Ladispoli","Roma","00055","","21,99","0","0","0","0","0","0","0","0","-3,30","0","-0,10","0","18,59","Differito",
"7 mag 2026 02:58:26 UTC","26991937242","Ordine","404-4877996-3349954","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","CECINA MARINA","LI","57023","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","15 mag 2026 21:20:57 UTC"
"7 mag 2026 06:41:56 UTC","26991937242","Ordine","402-4819804-1053131","Spray-SX-CS4-EU","VIVOSUN Spruzzatore a Pressione 4L, Bottiglia a Pompa con 3 Ugelli per l'acqua, design della Scanalatura Dell'impugnatura, Valvola di Sicurezza, Cingh","1","amazon.it","Amazon","Crema","Cr","26013","MarketplaceFacilitator","20,65","4,54","0","0","0","0","0","0","-4,54","-3,78","-13,42","-0,11","0","3,34","Emesso","16 mag 2026 10:02:13 UTC"
"7 mag 2026 07:16:05 UTC","26991937242","Commissioni per le transazioni di Logistica di Amazon","","","Tariffa di stoccaggio dell'inventario Logistica di Amazon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","0","-584,39","0","0","-584,39","Emesso","7 mag 2026 07:16:05 UTC"
"7 mag 2026 07:40:04 UTC","26991937242","Ordine","171-0179407-3718712","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Porto azzurro","Livorno","57036","","51,30","0","0","0","0","0","0","0","0","-7,70","-13,42","-0,23","0","29,95","Emesso","16 mag 2026 23:53:46 UTC"
"7 mag 2026 07:45:47 UTC","26991937242","Tariffe e commissioni Amazon","f1df33d5-c728-434e-a472-3248b1737f6b","","Commissione basata sulla performance del coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-0,10","0","0","0","-0,10","Emesso","7 mag 2026 07:45:47 UTC"
"7 mag 2026 07:51:11 UTC","26991937242","Tariffe e commissioni Amazon","f1df33d5-c728-434e-a472-3248b1737f6b","","Commissione di partecipazione ai coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-2,00","0","0","0","-2,00","Emesso","7 mag 2026 07:51:11 UTC"
"7 mag 2026 07:57:53 UTC","26991937242","Tariffe e commissioni Amazon","ba8c57ae-1c36-4307-b3df-29e2141e3616","","Commissione basata sulla performance del coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-0,20","0","0","0","-0,20","Emesso","7 mag 2026 07:57:53 UTC"
"7 mag 2026 08:16:13 UTC","26991937242","Tariffe e commissioni Amazon","ba8c57ae-1c36-4307-b3df-29e2141e3616","","Commissione di partecipazione ai coupon","","Amazon.it","","","","","","0","0","0","0","0","0","0","0","0","-2,00","0","0","0","-2,00","Emesso","7 mag 2026 08:16:13 UTC"
"7 mag 2026 08:57:02 UTC","26991937242","Ordine","405-8674055-6013141","311003-5X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","Nicosia","Enna","94014","MarketplaceFacilitator","13,11","2,88","0","0","0","0","0","0","-2,88","-2,40","-5,58","-0,07","0","5,06","Differito",
"7 mag 2026 09:12:25 UTC","26991937242","Ordine","404-7023819-6207569","VSK-GIYS224-EU","VIVOSUN Tenda di Coltivazione Set Completo Sistema Smart 60x60x120cm, WiFi con Ventilazione e Circolazione Automatiche, Lampada LED Crescita 100W a Sp","1","amazon.it","Amazon","ST. ULRICH","Bolzano","39046","MarketplaceFacilitator","319,66","70,33","0","0","0","0","0","0","-70,33","-58,50","-36,16","-1,76","0","223,24","Emesso","18 mag 2026 13:02:54 UTC"
"7 mag 2026 12:11:14 UTC","26991937242","Ordine","403-1771469-5884336","VSEX-HID1-ST-EU","VIVOSUN Macchina per decarbossilazione e infusione a base di erbe, estrattore botanico e infusore per la produzione di burro, olio e tinture, include","1","amazon.it","Amazon","Cesenatico","Forlì-Cesena","47042","MarketplaceFacilitator","143,43","31,56","0","0","0","0","0","0","-31,56","-26,25","-27,30","-0,79","0","89,09","Emesso","16 mag 2026 13:59:44 UTC"
"7 mag 2026 15:24:01 UTC","26991937242","Ordine","408-8389988-8411548","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","COLBORDOLO","Pesaro e Urbino","61022","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","16 mag 2026 18:28:12 UTC"
"7 mag 2026 15:37:13 UTC","26991937242","Ordine","408-4042559-8789912","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","triggiano","BA","70019","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","17 mag 2026 13:49:02 UTC"
"7 mag 2026 18:42:12 UTC","26991937242","Ordine","171-4527812-5777113","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Boves","CN","12012","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","16 mag 2026 21:57:05 UTC"
"7 mag 2026 19:00:00 UTC","26991937242","Rimborso","171-5224395-4621122","311003-4X3NJ-EU","VIVOSUN Confezione da 3 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","terracina","latina","04019","MarketplaceFacilitator","-11,47","-2,52","0","0","0","0","0","0","2,52","1,46","0","0,05","0","-9,96","Emesso","7 mag 2026 19:00:00 UTC"
"7 mag 2026 19:21:34 UTC","26991937242","Ordine","402-5498614-0556312","311003-4X2NJ-EU","VIVOSUN Confezione da 2 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiad","1","amazon.it","Amazon","Schlanders","Provinz Bozen","39028","MarketplaceFacilitator","13,11","2,88","0","0","0","0","0","0","-2,88","-2,40","-5,58","-0,07","0","5,06","Emesso","18 mag 2026 21:36:54 UTC"
"8 mag 2026 00:52:23 UTC","26991937242","Ordine","404-6077282-3709102","VSF-AWD4x2-EU-FBM","VIVOSUN Ventilatore da 10 cm AeroWave D4 2 Pezzi, con Gancio Removibile, Flusso Potente E Silenzioso, 3 velocità, Angolo Regolabile, per Idroponica,","1","amazon.it","Venditore","Castrovillari","Cosenza","87012","MarketplaceFacilitator","32,78","7,21","0","0","0","0","0","0","-7,21","-6,00","0","-0,18","0","26,60","Differito",
"8 mag 2026 01:00:18 UTC","26991937242","Ordine","171-2535171-5211500","305130-PEN-EU-M","VIVOSUN Kit Metro pH e TDS Digitale 3 in 1, Penna con Alta Precisione 0,01pH e ±2% TDS/EC, Misura Temperatura, Certificato UL, per Idroponica, Piscin","1","amazon.it","Venditore","San Nicola La Strada","Caserta","81020","MarketplaceFacilitator","18,02","3,97","0","0","0","0","0","0","-3,97","-3,30","0","-0,10","0","14,62","Differito",
"8 mag 2026 01:14:28 UTC","26991937242","Ordine","408-3215600-9095530","VSE-UH075-EU-M","VIVOSUN AeroStream U075 Umidificatore, Mini Umidificatore a Nebbia Fredda da 750ml con 2 modalità di Nebbia, Spegnimento Automatico, Controllo Intell","1","amazon.it","Venditore","roma","Roma","00191","MarketplaceFacilitator","30,32","6,67","0","0","0","0","0","0","-6,67","-5,55","0","-0,17","0","24,60","Differito",
"8 mag 2026 06:25:51 UTC","26991937242","Ordine","408-9821371-5574750","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","Napoli","Napoli","80133","MarketplaceFacilitator","45,07","9,92","0","0","0","0","0","0","-9,92","-8,25","-13,42","-0,25","0","23,15","Emesso","18 mag 2026 23:36:49 UTC"
"8 mag 2026 18:40:57 UTC","26991937242","Ordine","403-1657363-4351518","311003-5-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Deruta","Perugia","06053","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,80","-5,55","-0,05","0","2,43","Emesso","18 mag 2026 16:48:10 UTC"
"8 mag 2026 19:07:32 UTC","26991937242","Ordine","403-5663420-8167559","306146-0412-EU","VIVOSUN Filtro A Carbone Attivo 100mm 4 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Amazon","torregrotta","messina","98040","","51,30","0","0","0","0","0","0","0","0","-7,70","-13,42","-0,23","0","29,95","Differito",
"9 mag 2026 00:10:48 UTC","26991937242","Ordine","406-4314366-4477107","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","CASTELTERMINI","Agrigento","92025","MarketplaceFacilitator","9,83","2,16","1,09","0,24","0","0","-1,09","-0,24","-2,16","-1,56","-5,55","-0,05","0","2,67","Differito",
"9 mag 2026 01:10:50 UTC","26991937242","Ordine","408-7741478-3486715","PS-002-EU-M","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Venditore","Padova","Padova","35125","MarketplaceFacilitator","5,40","1,19","0","0","0","0","0","0","-1,19","-0,86","0","-0,03","0","4,51","Differito",
"9 mag 2026 01:20:11 UTC","26991937242","Ordine","406-3459681-0838740","GT-Pole-EU-M","VIVOSUN Kit per la Coltivazione di Tende ad alta CFM, Gamma di pali verdi da 24""-48"", Adatto per Tende da Coltivazione da 2'x2', 3'x3', 4'x2' e 4'x4',","2","amazon.it","Venditore","Arcisate","Varese","21051","MarketplaceFacilitator","81,96","18,02","0","0","0","0","0","0","-18,02","-15,00","0","-0,45","0","66,51","Differito",
"9 mag 2026 09:56:10 UTC","26991937242","Ordine","408-3464576-5381148","PS-002-EU-M","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Venditore","Castelfranco veneto","Tv","31033","MarketplaceFacilitator","5,40","1,19","0","0","0","0","0","0","-1,19","-0,86","0","-0,03","0","4,51","Differito",
"9 mag 2026 09:56:35 UTC","26991937242","Ordine","171-1572469-7629128","332572-EU-M","VIVOSUN Pompa Sommersa 800 GPH (3000L/H), Fontana Ultra Silenziosa con Sollevamento 10 Piedi, Cavo 6,5 Piedi, 3 Ugelli per Acquario, Laghetto, Fontane","1","amazon.it","Venditore","Valguarnera caropepe","Enna","94019","MarketplaceFacilitator","24,58","5,41","0","0","0","0","0","0","-5,41","-3,90","0","-0,12","0","20,56","Differito",
"9 mag 2026 11:04:00 UTC","26991937242","Ordine","403-3064412-1728367","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","Schnals","Bolzano","39020","MarketplaceFacilitator","9,83","2,16","1,64","0,36","0","0","-1,64","-0,36","-2,16","-1,56","-5,55","-0,05","0","2,67","Differito",
"9 mag 2026 15:36:18 UTC","26991937242","Ordine","171-8701980-5549159","311003-4-EU","VIVOSUN Confezione 1 Forbici da Giardinaggio 17cm Forbici da Pianta con Manici Ergonomici Forbici da Potatura con Lame Dritte e Rivestimento Antiadere","1","amazon.it","Amazon","PADOVA","PD","35134","MarketplaceFacilitator","9,83","2,16","0","0","0","0","0","0","-2,16","-1,56","-5,55","-0,05","0","2,67","Emesso","18 mag 2026 23:53:52 UTC"
"10 mag 2026 02:01:09 UTC","26991937242","Ordine","407-4279919-5595565","306143-0820-EU-FBM","VIVOSUN Filtro A Carbone Attivo 200mm 8 Pulgadas Control De Olores con Carbón Australiano para Extractor Ventilación Grow Tent Cultivo Interior Inve","1","amazon.it","Venditore","Caltavuturo","PA","90022","MarketplaceFacilitator","98,35","21,64","0","0","0","0","0","0","-21,64","-18,00","0","-0,54","0","79,81","Differito",
