"Incluye transacciones del Marketplace de Amazon, Logística de Amazon y Amazon Webstore"
"Todos los importes en EUR, a menos que se especifique lo contrario"
"Definiciones:"
"fecha/hora: fecha y hora de publicación de la transacción"
"Recaudación de impuestos sobre ventas: incluye los impuestos sobre ventas recaudados al comprador respecto al producto, el envío y el envoltorio para regalo."
"Tarifas por venta: incluyen tarifas variables por cierre de venta y tarifas por referencia."
"Tarifas de otras transacciones: incluye reintegros de los cargos por envío, retenciones de envío y tarifas de impuestos sobre ventas."
"Otro: incluye importes de transacciones distintas del pedido. Para mas información, consulta las columnas ""Tipo"" y ""Descripción"" de cada número de pedido."
"Nota: Los informes con fecha de inicio del 1 de enero de 2025 o posterior se indexan por fecha de publicación, incluyen las transacciones liberadas y diferidas y tienen dos nuevas columnas. Es posible que tengas que actualizar las integraciones o asignaciones de terceros."
"fecha y hora","identificador de pago","tipo","número de pedido","sku","descripción","cantidad","web de Amazon","gestión logística","ciudad de procedencia del pedido","comunidad autónoma de procedencia del pedido","código postal de procedencia del pedido","Formulario de recaudación de impuestos","ventas de productos","impuesto de ventas de productos","abonos de envío","impuestos por abonos de envío","abonos de envoltorio para regalo","impuestos por abonos de envoltorio para regalo","devoluciones promocionales","impuestos de descuentos por promociones","impuesto retenido en el sitio web","tarifas de venta","tarifas de Logística de Amazon","tarifas de otras transacciones","otro","total","Estado de la transacción","Fecha de liberación de la transacción"
"15 abr 2026 0:59:03 UTC","26991627152","Pedido","405-2723163-0139557","VSGB-15-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","Berastegi","Guipúzcoa","20492","MarketplaceFacilitator","18,50","3,89","0","0","0","0","0","0","-3,89","-3,36","0","-0,10","0","15,04","Liberada","7 may 2026 22:14:09 UTC"
"15 abr 2026 1:06:21 UTC","26902805082","Pedido","406-3284520-8804349","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Terrassa","Barcelona","08224","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","-2,55","-0,03","0","2,15","Liberada","23 abr 2026 20:33:03 UTC"
"15 abr 2026 3:32:36 UTC","26902805082","Pedido","408-1517934-6553961","VSF-AWD4x2-EU","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Amazon","El Puerto de Santa maria","Cádiz","11500","MarketplaceFacilitator","35,53","7,46","0","0","0","0","0","0","-7,46","-6,45","-3,86","-0,19","0","25,03","Liberada","23 abr 2026 22:15:36 UTC"
"15 abr 2026 3:46:48 UTC","26902805082","Pedido","402-6307996-2377950","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Barcelona","Barcelona","08010","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","22 abr 2026 15:49:24 UTC"
"15 abr 2026 3:47:46 UTC","26902805082","Pedido","403-9178818-7137969","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Madrid","Madrid","28034","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","22 abr 2026 22:13:57 UTC"
"15 abr 2026 5:45:52 UTC","26902805082","Reembolso","407-7146409-4175534","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Barcelona","Barcelona","08022","MarketplaceFacilitator","-5,00","-1,05","0","0","0","0","0","0","1,05","0,73","0","0,03","0","-4,24","Liberada","22 abr 2026 20:13:30 UTC"
"15 abr 2026 8:44:08 UTC","26902805082","Pedido","405-0447602-1969134","GH-E42AP-EU","VIVOSUN GrowHub Controller E42A+ para Grow Tent, Controlador Ambiental Smart WiFi con Temperatura, Humedad, VPD, Temporizador y Programación de Venti","1","amazon.es","Amazon","Rafelguaraf","Comunidad Valenciana","46666","MarketplaceFacilitator","82,64","17,35","0","0","0","0","0","0","-17,35","-15,00","-3,85","-0,45","0","63,34","Liberada","28 abr 2026 23:10:49 UTC"
"15 abr 2026 9:06:14 UTC","26902805082","Pedido","408-9874125-2556364","GIY-SGS-276-EU","VIVOSUN Kit Completo de Cultivo Inteligente 80x80x160cm Kit de Tienda Cultivo Integrado WiFi, Ventilación Automática, Luz de Cultivo LED de Espectro","1","amazon.es","Amazon","Arbúcies","Girona","17401","MarketplaceFacilitator","293,46","61,63","0","0","0","0","0","0","-61,63","-53,26","-17,90","-1,60","0","220,70","Liberada","23 abr 2026 16:49:25 UTC"
"15 abr 2026 9:21:30 UTC","26902805082","Pedido","402-2609199-9593121","PH001-EU","VIVOSUN Medidor de pH Digital 3 en 1 con ATC, Probador de Calidad del Agua con Precisión de pH ±0,1, Rango de Medición de pH 0-14,0 para Hidroponí","1","amazon.es","Amazon","El Puig De Santa Maria","Valencia","46540","MarketplaceFacilitator","22,53","4,73","0","0","0","0","0","0","-4,73","-4,09","-3,85","-0,12","0","14,47","Liberada","25 abr 2026 18:20:48 UTC"
"15 abr 2026 9:27:24 UTC","26902805082","Pedido","406-3517669-3385138","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Gaibiel","Castellon","12415","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","-2,55","-0,03","0","2,15","Liberada","24 abr 2026 20:08:44 UTC"
"15 abr 2026 12:43:17 UTC","26902805082","Pedido","403-3611231-1977907","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Islallana","La Rioja","26121","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 23:24:39 UTC"
"15 abr 2026 16:25:49 UTC","26902805082","Pedido","403-0122631-7044359","SPray-80L-EU","VIVOSUN Pulverizador Rociador de Presión de Bomba de 8L, con Correa para el Hombro y Boquilla Ajustable, para Riego de Plantas, Jardinería, Aplicaci","1","amazon.es","Amazon","Pozuelo de Alarcón","MADRID","28224","","27,69","0","0","0","0","0","0","0","0","-4,36","-5,80","-0,13","0","17,40","Liberada","25 abr 2026 22:34:56 UTC"
"15 abr 2026 17:16:17 UTC","26902805082","Pedido","171-6825400-0030758","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","BORRIANA/BURRIANA","","12530","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","24 abr 2026 21:18:13 UTC"
"15 abr 2026 17:46:35 UTC","26902805082","Pedido","408-8010624-9704353","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","La Cañada","Valencia","46182","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 17:11:06 UTC"
"15 abr 2026 18:34:22 UTC","26902805082","Pedido","408-5680743-4141149","VSV-AZT4-EU","VIVOSUN Ventilador de Conducto AeroZesh T4 100 mm 357 m³/h Ventilador de Extracción con Regulador de Velocidad E12, Control PWM, Programable para Ti","1","amazon.es","Amazon","Es Garrovers-Son Daviu Nou-Ses Llegitimes","Illes Balears","07141","MarketplaceFacilitator","66,52","13,97","0","0","0","0","0","0","-13,97","-12,07","-12,28","-0,36","0","41,81","Liberada","27 abr 2026 20:26:42 UTC"
"15 abr 2026 18:41:56 UTC","26822401742","Reembolso","402-1985214-2360348","VSL-LL100-EU","VIVOSUN LumaLight 100 W LED de Cultivo, Lámpara de Espectro Completo Smart Regulable con Alto PPFD para Interior, Plántulas, Hortalizas y Floración","1","amazon.es","Amazon","Valencia","Valencia","46001","MarketplaceFacilitator","-86,77","-18,22","0","0","0","0","0","0","18,22","12,60","0","0,47","0","-73,70","Liberada","15 abr 2026 18:41:56 UTC"
"15 abr 2026 20:15:12 UTC","26902805082","Pedido","408-0314424-6346753","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Granada","Granada","18005","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 23:55:05 UTC"
"15 abr 2026 20:50:54 UTC","26902805082","Pedido","402-2236461-0667552","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Getafe","Madrid","28907","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 18:47:25 UTC"
"15 abr 2026 20:53:28 UTC","26902805082","Pedido","405-1628547-2053168","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Lisboa","","","MarketplaceFacilitator","4,94","1,14","0","0","0","0","0","0","-1,14","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 18:53:56 UTC"
"15 abr 2026 20:59:13 UTC","26902805082","Pedido","407-6651917-4528314","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Porto","Porto","","MarketplaceFacilitator","43,36","9,97","0","0","0","0","0","0","-9,97","-7,87","-3,74","-0,24","0","31,51","Liberada","23 abr 2026 21:44:56 UTC"
"15 abr 2026 21:12:21 UTC","26902805082","Pedido","407-6340388-4501968","SPray-15L-G-EU","VIVOSUN Pulverizador a Presión Rociador De Bomba Manual De 1,5L con Boquilla De Latón Ajustable, para Riego, Cuidado De Plantas, Flores, Control De","1","amazon.es","Amazon","LES ROQUETES (SANT PERE DE RIBES)","Barcelona","08812","MarketplaceFacilitator","14,98","3,14","0","0","0","0","0","0","-3,14","-2,72","-4,94","-0,08","0","7,24","Liberada","23 abr 2026 20:36:33 UTC"
"15 abr 2026 23:11:59 UTC","26902805082","Pedido","404-7962624-5929156","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Ciudad Quesada","Alicante","03170","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-2,08","-1,80","-2,55","-0,05","0","-0,50","Liberada","23 abr 2026 17:36:30 UTC"
"15 abr 2026 23:11:59 UTC","26902805082","Pedido","404-7962624-5929156","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Ciudad Quesada","Alicante","03170","","4,94","1,04","0","0","0","0","0","0","0","0","-2,55","0","0","3,43","Liberada","23 abr 2026 17:36:30 UTC"
"15 abr 2026 23:36:07 UTC","26902805082","Pedido","403-3000752-6961937","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Pueblo Blanco","Almeria","04117","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 21:39:32 UTC"
"15 abr 2026 23:39:52 UTC","26902805082","Pedido","408-3742677-8831521","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","SAN JUAN DE AZNALFARACHE","SEVILLA","41920","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 11:54:47 UTC"
"16 abr 2026 0:41:29 UTC","26902805082","Pedido","408-8091564-1493109","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Granada","Granada","18016","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 23:36:46 UTC"
"16 abr 2026 0:46:16 UTC","26902805082","Pedido","402-6410217-6660366","VSC-GCC4-EU","VIVOSUN GrowCam C4, Cámara Inteligente WiFi 2K QHD para Tienda de Cultivo y Caja de Cultivo Inteligente VGrow, Lapso de Tiempo, Visión Nocturna, Alm","1","amazon.es","Amazon","Sant boi de Llobregat","Barcelona","08830","MarketplaceFacilitator","43,36","9,11","2,07","0,43","0","0","0","0","-9,54","-7,87","-5,81","-0,24","0","31,51","Liberada","23 abr 2026 12:42:51 UTC"
"16 abr 2026 0:52:34 UTC","26902805082","Pedido","402-0576793-0383532","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Sant boi de Llobregat","Barcelona","08830","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Liberada","1 may 2026 15:41:07 UTC"
"16 abr 2026 0:52:37 UTC","26902805082","Pedido","404-5247303-8543514","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Vall Suau I Can Feliu","Barcelona","08192","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","23 abr 2026 21:00:58 UTC"
"16 abr 2026 0:52:40 UTC","26902805082","Pedido","402-9086889-3952343","VSGB-7-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida 500 g/m² con Asas y Anillas Multiusos, Ideales para LST, Frutas, Verduras y Flo","1","amazon.es","Vendedor","Valencia","Valencia","46015","MarketplaceFacilitator","18,01","3,78","0","0","0","0","0","0","-3,78","-3,27","0","-0,10","0","14,64","Liberada","28 abr 2026 13:34:24 UTC"
"16 abr 2026 0:53:10 UTC","26902805082","Pedido","402-9499038-5437945","306201PVC-8-EU-FBM","VIVOSUN Ventilador en Línea 200mm Extracción 1223m³/h con Regulador Velocidad Filtro Carbón 200mm Conducto 760cm Medidor Temperatura Humedad para","1","amazon.es","Vendedor","Yecla","Murcia","30510","MarketplaceFacilitator","70,69","14,85","0","0","0","0","0","0","-14,85","-12,83","0","-0,38","0","57,48","Liberada","28 abr 2026 18:35:45 UTC"
"16 abr 2026 0:53:18 UTC","26902805082","Pedido","404-7620423-1256356","304113-NEW-3018-EU","VIVOSUN Armario de Cultivo Interior 75x45x90cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo Int","1","amazon.es","Vendedor","Barcelona","Barcelona","08014","MarketplaceFacilitator","44,62","9,37","0","0","0","0","0","0","-9,37","-8,10","0","-0,24","0","36,28","Liberada","29 abr 2026 23:07:22 UTC"
"16 abr 2026 0:53:37 UTC","26902805082","Pedido","404-8228278-2501142","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Vallirana","Barcelona","08759","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Liberada","29 abr 2026 11:51:39 UTC"
"16 abr 2026 0:54:08 UTC","26902805082","Pedido","408-7286024-1883510","304113-NEW-3018-EU","VIVOSUN Armario de Cultivo Interior 75x45x90cm, Indoor Hydroponic Zelt Opaco con Ventana Reflectante Mylar Bandeja Base Estructura Estable Cultivo Int","1","amazon.es","Vendedor","Astigarraga","Guipúzcoa","20115","MarketplaceFacilitator","44,62","9,37","0","0","0","0","0","0","-9,37","-8,10","0","-0,24","0","36,28","Liberada","2 may 2026 22:38:44 UTC"
"16 abr 2026 1:01:41 UTC","26902805082","Pedido","403-9615419-8501962","VSE-UH075-EU-M","VIVOSUN Humidificador USB 750 ml, AeroStream U075 Humidificador de Niebla Fría con 2 Modos de Niebla, Apagado Automático, Control Remoto Inteligente","1","amazon.es","Vendedor","Guardamar del Segura","Alicante","03140","MarketplaceFacilitator","30,57","6,42","0","0","0","0","0","0","-6,42","-5,55","0","-0,17","0","24,85","Liberada","28 abr 2026 19:56:08 UTC"
"16 abr 2026 3:26:24 UTC","26822401742","Reembolso","408-6765902-6773913","VSV-AZS4-EU","VIVOSUN Ventilador Inline de Conducto 100mm 353 m³/h con Regulador E12 y EC PWM Programable AeroZesh S4, Extractor de Aire para Tienda de Cultivo","1","amazon.es","Amazon","Palma del Río","Córdoba","14700","","-57,26","-10,88","0","0","0","0","0","0","0","8,31","0","0,31","0","-59,52","Liberada","16 abr 2026 3:26:24 UTC"
"16 abr 2026 4:14:10 UTC","26902805082","Pedido","407-7020001-5097159","Spray-SX-CS4-EU","VIVOSUN Pulverizador a Presión Manual de 4 litros con Válvula de Seguridad, 3 Boquillas y Manguera de 127 cm, para Cuidado Profesional de Jardín, C","1","amazon.es","Amazon","Madrid","Madrid","28029","MarketplaceFacilitator","23,40","4,92","0","0","0","0","0","0","-4,92","-4,25","-4,78","-0,13","0","14,24","Liberada","23 abr 2026 16:38:05 UTC"
"16 abr 2026 4:31:25 UTC","26902805082","Pedido","171-4505748-4743533","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Madrid","Madrid","28055","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","24 abr 2026 21:37:22 UTC"
"16 abr 2026 8:26:22 UTC","26902805082","Pedido","403-8047593-2113959","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","2","amazon.es","Vendedor","SANT VICENÇ DELS HORTS","BAECELONA","08620","MarketplaceFacilitator","66,10","13,88","0","0","0","0","0","0","-13,88","-12,00","0","-0,36","0","53,74","Liberada","29 abr 2026 20:48:06 UTC"
"16 abr 2026 8:35:19 UTC","26902805082","Reembolso","403-8553405-7197157","311001-20x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 80 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","EL CARMOLI - CARTAGENA","MURCIA","30368","","-23,09","0","0","0","0","0","0","0","0","2,77","0","0,10","0","-20,22","Liberada","27 abr 2026 20:46:37 UTC"
"16 abr 2026 8:55:40 UTC","26902805082","Pedido","171-7885160-3657942","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Anglesola","Lleida","25320","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","24 abr 2026 20:37:13 UTC"
"16 abr 2026 9:40:41 UTC","26902805082","Pedido","403-5414137-2905167","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","zaragoza","zaragoza","50001","MarketplaceFacilitator","26,44","5,55","0","0","0","0","0","0","-5,55","-4,80","0","-0,14","0","21,50","Liberada","4 may 2026 21:43:09 UTC"
"16 abr 2026 12:40:49 UTC","26902805082","Pedido","404-2412113-0543526","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Barcelona","Barcelona","08027","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","24 abr 2026 15:42:00 UTC"
"16 abr 2026 15:00:04 UTC","26902805082","Pedido","406-4619931-6624352","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Valladolid","Valladolid","47014","MarketplaceFacilitator","5,78","1,21","1,10","0,23","0","0","-1,10","-0,23","-1,21","-1,05","-2,55","-0,03","0","2,15","Liberada","27 abr 2026 21:39:30 UTC"
"16 abr 2026 15:38:09 UTC","26902805082","Pedido","404-6336762-3225101","306146-0412-EU","VIVOSUN Filtro de Carbón Activo 100mm Negro | con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Venti","1","amazon.es","Amazon","Paco de Arcos","Alto Da Terrugem","","MarketplaceFacilitator","46,88","10,78","0","0","0","0","0","0","-10,78","-8,51","-4,78","-0,26","0","33,33","Liberada","24 abr 2026 21:23:35 UTC"
"16 abr 2026 16:06:17 UTC","26902805082","Pedido","404-6336762-3225101","VSV-AZT4-EU","VIVOSUN Ventilador de Conducto AeroZesh T4 100 mm 357 m³/h Ventilador de Extracción con Regulador de Velocidad E12, Control PWM, Programable para Ti","1","amazon.es","Amazon","Paco de Arcos","Alto Da Terrugem","","MarketplaceFacilitator","66,52","15,30","0","0","0","0","0","0","-15,30","-12,07","-12,28","-0,36","0","41,81","Liberada","25 abr 2026 23:26:47 UTC"
"16 abr 2026 16:15:45 UTC","26902805082","Pedido","408-6605035-3832355","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Gijón","Asturias","33207","MarketplaceFacilitator","4,94","1,04","0","0","0","0","0","0","-1,04","-0,90","-2,55","-0,03","0","1,46","Liberada","24 abr 2026 23:38:25 UTC"
"16 abr 2026 16:20:07 UTC","26902805082","Pedido","404-9495549-0881149","306143-0616-EU","VIVOSUN Filtro de Carbón Activo 150mm | Con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladore","1","amazon.es","Amazon","Lisbon","Lisbon","","MarketplaceFacilitator","49,17","11,31","2,43","0,56","0","0","-2,43","-0,56","-11,31","-8,92","-5,71","-0,27","0","34,27","Liberada","24 abr 2026 22:22:15 UTC"
