"request-date","order-id","order-source","order-type","order-status","last-updated-date","sku","fnsku","disposition","requested-quantity","cancelled-quantity","disposed-quantity","shipped-quantity","in-process-quantity","removal-fee","currency"
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","304113-84","X000ZYIIX3","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","306104-4C","X00134A8RX","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","304113-32","X001EDFEYP","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","CBIN-H300","X003IJCHAR","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","VGPF-2100","X003PMCU6D","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","GG-002","X003RIKDDH","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","GAT-002","X003S2D4I3","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","SDP-002","X003SAOOZ7","Unsellable","2","2",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0000B","X003XOGWOJ","Unsellable","2","2",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0001B","X003XOJAP7","Unsellable","2","2",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","304113-P426","X003XWP6V1","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","305140-PEN","X003Y7ZWY1","Unsellable","3","0",,"3","0","0.00","USD"
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0000J","X0042BCFMZ","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","HR-0001J","X0048F2XLX","Unsellable","2","2",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","SPray-1L-BG","X0048HB425","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","VSP-SWP-PT16","X004B1J9EN","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","VSV-AZG6E42APR","X004R4A597","Unsellable","1","1",,"0","0",,
"2026-04-28T08:12:06-07:00","v+xssrd5fc","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-07T10:10:05-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","1",,"0","0",,
"2026-04-27T22:16:54-07:00","remove","Seller-initiated Manual Removal","Disposal","Completed","2026-05-01T14:16:47-07:00","304113-84NJ","X001PIJIG9","Unsellable","2","1","1",,"0","53.54","USD"
"2026-04-27T20:01:36-07:00","Xq4s31z184","Automated Recalled Units Removal System","Disposal","Completed","2026-05-10T14:20:07-07:00","EH-0002","X003SK3LZB","Unsellable","2","0","2",,"0","10.02","USD"
"2026-04-27T10:17:10-07:00","nSYQCSVt+U","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-27T14:49:08-07:00","HR-0002B","X003XOJ0V1","Unsellable","2","2",,"0","0",,
"2026-04-27T10:17:10-07:00","nSYQCSVt+U","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-27T14:49:08-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-27T10:17:10-07:00","nSYQCSVt+U","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-27T14:49:08-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","304113-84","X000ZYIIX3","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","306104-4C","X00134A8RX","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","HR-0002B","X003XOJ0V1","Unsellable","2","2",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","304113-P426","X003XWP6V1","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","HR-0000J","X0042BCFMZ","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-27T08:19:40-07:00","GDEFJnMX+2","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-12T22:44:55-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","1",,"0","0",,
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","311003-4K","X0018MEL55","Unsellable","1","1","0",,"0",,
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","332576K","X0028L19J1","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","332567K","X002B0KFFN","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","306201PS-4K","X002CQ9SH7","Unsellable","1","0","1",,"0","7.64","CAD"
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","GB0100-2K","X002UGRDCL","Unsellable","1","0","1",,"0","5.02","CAD"
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","311001-3x10K","X003DQEK5P","Unsellable","1","0","1",,"0","1.62","CAD"
"2026-04-26T17:57:53-07:00","20260427","Seller-initiated Manual Removal","Disposal","Completed","2026-04-29T10:43:17-07:00","306109-48K","X003VVQ0EV","Unsellable","2","0","2",,"0","0.72","CAD"
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","304113-42","X000ZYIIWT","Unsellable","1","0",,"1","0","24.92","USD"
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","311001-5x5NJ","X001F1MPD9","Unsellable","6","1",,"5","0","11.35","USD"
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","330103CNJ","X001Z0D2H3","Unsellable","2","2",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","HD-2118J","X002W8ENWP","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","305140-PEN","X003Y7ZWY1","Unsellable","1","0",,"1","0","0.84","USD"
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-26T11:09:23-07:00","f2nvG5rDvH","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-07T06:38:01-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","304113-42","X000ZYIIWT","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","311001-5x5NJ","X001F1MPD9","Unsellable","6","0",,"6","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","330103CNJ","X001Z0D2H3","Unsellable","2","0",,"2","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","HD-2118J","X002W8ENWP","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","304113-52G","X003RI1KVB","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","305140-PEN","X003Y7ZWY1","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","HR-0000J","X0042BCFMZ","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","VSA-AG-5B3","X004GPM0MH","Unsellable","1","1",,"0","0",,
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","VSG-SPRAY-PP2L","X004QXIEBZ","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-26T07:20:56-07:00","U9z7Cy9O5d","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-06T18:20:52-07:00","VSVC-AZG4E42APR","X004R4V5PF","Unsellable","1","1",,"0","0",,
"2026-04-25T11:05:31-07:00","c09HzaHrmk","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-25T16:12:07-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-25T11:05:31-07:00","c09HzaHrmk","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-04-25T16:12:07-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","304113-21","X003KYRF4N","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","HR-0002A","X003WHI67X","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","HR-0002B","X003XOJ0V1","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","HR-0000J","X0042BCFMZ","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-25T08:48:36-07:00","tk4vafv8DJ","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-04-25T18:20:20-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","304113-44","X000VV26B5","Unsellable","1","0",,"1","0","34.46","USD"
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","WB-3x50","X0028F8LDJ","Unsellable","1","1",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","HR-0001B","X003XOJAP7","Unsellable","4","4",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","HR-0001C","X0042AZP9B","Unsellable","1","1",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","VSP-SWP-PT16","X004B1J9EN","Unsellable","1","1",,"0","0",,
"2026-04-24T10:50:22-07:00","poaKR1xKpZ","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-01T17:54:32-07:00","VSL-LRUC100X2","X004NKXNGR","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","304113-44","X000VV26B5","Unsellable","2","0",,"2","0","0.00","USD"
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","306104-62C","X002A34RA5","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","306109-68C","X002AINM2T","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","306104-416J","X002I93Z95","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","CHTrimer-P-01J","X003H6WA17","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","CBIN-H300","X003IJCHAR","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","SDP-002","X003SAOOZ7","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","HR-0001B","X003XOJAP7","Unsellable","4","4",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","HR-0001C","X0042AZP9B","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","GT-001","X004ASQ30F","Unsellable","2","2",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","VSP-SWP-PT16","X004B1J9EN","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","WMM-0001","X004C51W61","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","VSS-SP-3456L40","X004CJOX95","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","VSL-LRUC100X2","X004NKXNGR","Unsellable","1","1",,"0","0",,
"2026-04-24T08:59:14-07:00","f+rYhrto2i","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-02T15:44:30-07:00","VSE-ATW70","X004RM0ZTT","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","304113-42","X000ZYIIWT","Unsellable","1","1",,"0","0",,
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","WB-3x50","X0028F8LDJ","Unsellable","1","1",,"0","0",,
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","330702X2NJ","X002IY5C23","Unsellable","1","0",,"1","0","1.53","USD"
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","HR-0001B","X003XOJAP7","Unsellable","4","4",,"0","0",,
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","HR-0001J","X0048F2XLX","Unsellable","1","1",,"0","0",,
"2026-04-23T11:43:32-07:00","v2xgw5Svke","Seller-configured Automated Unfulfillable Removal System","Return","Completed","2026-05-05T04:35:38-07:00","VSL-LRUC100X2","X004NKXNGR","Unsellable","1","1",,"0","0",,
"2026-04-23T08:51:47-07:00","eZ0gC4hYyK","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-01T19:28:49-07:00","304113-42","X000ZYIIWT","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-23T08:51:47-07:00","eZ0gC4hYyK","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-01T19:28:49-07:00","306109-68C","X002AINM2T","Unsellable","1","1",,"0","0",,
"2026-04-23T08:51:47-07:00","eZ0gC4hYyK","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-01T19:28:49-07:00","RB-0002","X003AH3SOL","Unsellable","1","0",,"1","0","0.00","USD"
"2026-04-23T08:51:47-07:00","eZ0gC4hYyK","Seller-configured Automated Unfulfillable Removal System","Liquidations","Completed","2026-05-01T19:28:49-07:00","HR-0001B","X003XOJAP7","Unsellable","3","3",,"0","0",,
