"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2026-05-03T00:04:45+00:00","403-9560229-4646700","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Sécateur de Jardin 17 cm, Poignée Ergonomique, Lame Droite Acier Inoxydable, Lame Antiadhésive Revêtue Titane, Poignée Verrouillable, Convient aux Fleurs, Roses, Fruits et Plantes, Orange","1","BTS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHe070970123","L&#39;objet est plus petit que ce que je pensais, ça ne me convient pas. J&#39;aurai du mieux regarder les caractéristiques."
"2026-05-01T00:58:14+00:00","302-1598465-5752319","304113-42-EU","B01DXYMQ9M","X001VHE5Z5","VIVOSUN Growzelt 120x60x150cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S425 Growtent für VS2000","1","WRO1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK310271134",
"2026-05-01T00:10:19+00:00","302-9159407-4973100","333101-G2J-EU-FBA","B07RBL1XJV","X002F0MTB9","VIVOSUN Grow Room Glasses 2 Stück LED-Schutzbrille UV-Augenbrille für Indoor, Growzelte, Gewächshaus und Hydroponik mit UVA/UVB-Schutz Inkl. Brillenetui, Unisex","1","KTW1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNHK499561703","es macht nur grün bringt nichts wenn man auf pflanzen schaut die grün sind"
"2026-04-30T22:48:41+00:00","028-2976466-4457911","Spray-SX-CS4-EU","B07Y81DTTJ","X001VKL6RR","VIVOSUN Drucksprüher 4L Gartenspritze mit 3 Düsen, Druckentlastungsventil & Verstellbarem Tragegurt, Sprühflasche für Pflanzen Garten Rasenpflege Düngung & Reinigun, Weiß","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK545564327",
"2026-04-30T22:23:08+00:00","205-5694139-6829969","VSV-AZG6-UK","B0C6QJVMD1","X001XJCH1Z","VIVOSUN AeroZesh G6 Inline Duct Fan 6inch/150 mm Extractor Fan 660 m³/h with E12 Speed Controller and Entirely Programmable PWM-Controlled EC Fan for Growbox Grow Tent Ventilation","1","EDI4","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Repackaged Successfully","LPNIC159706171",
"2026-04-30T22:22:36+00:00","305-4609301-0171505","306143-0412-EU","B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","1","BTS2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK537756791",
"2026-04-30T18:08:44+00:00","407-6554060-5689921","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Tente de Culture 150x150x200cm, Tente Hydroponique Intérieure Lumière-Proof avec Mylar Réfléchissant, Fenêtre D'observation, Bac de Fond, Structure de Cadre Stable, Tente de Plantes","1","BTS2","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNHe066080892",
"2026-04-30T17:20:14+00:00","304-4987237-3993924","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Gartenschere 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Titan-Antihaftbeschichtung & Gebogenen Klingen für Pflanzen,1 Pack Blau","1","BTS2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHe080289698",
"2026-04-30T16:04:32+00:00","402-9574891-4389116","304113-P276-EU","B0CGHJ3F21","X0021L4TZV","VIVOSUN PRO odlingstält 80 x 80 x 160 cm odlingstält med tjocka 22 mm stänger 2000D oxfordtyg, högreflekterande Mylar inomhus hydroponik, odlingstält växthus lämpligt för AeroLight A150","1","WRO1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHK474180593",
"2026-04-30T13:00:27+00:00","305-8576550-5083524","VSH-IS03-EU","B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHe050427532",
"2026-04-30T10:35:32+00:00","407-1721350-5494712","306143-0616-EU","B01731MLFK","X001VZO4UN","VIVOSUN Filtro de Carbón Activo 150mm | Con Prefiltro, Brida Reversible y Carbón Australiano | Control de Olores para Tentes de Cultivo, Ventiladores en Línea y Cultivo Interior","1","MAD4","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE402509525",
"2026-04-30T07:38:02+00:00","305-2263959-5395561","VSF-AWD4W-EU-FBA","B0CN33MB2Y","X002FA60TB","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Geschwindigkeiten, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Kühlung, 1 Pack","1","LCJ4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHK499231920","Das Produckt ist viel zu laut da kann ich nicht schlafen"
"2026-04-30T07:35:01+00:00","305-2263959-5395561","VSF-AWD4W-EU-FBA","B0CN33MB2Y","X002FA60TB","VIVOSUN AeroWave D4 10cm Grow Ventilator Clip Ventilator Grow mit Haken, 3 Geschwindigkeiten, Starker & Leiser Luftstrom, Luftstromwinkel Einstellbar für Hydrokultur, Zirkulation, Kühlung, 1 Pack","1","LCJ4","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNHK499277783",
"2026-04-29T23:32:30+00:00","305-3321385-0367522","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500519160","Nicht genug Spannweite"
"2026-04-29T23:32:04+00:00","305-3321385-0367522","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500522396","Nicht genug Spannweite"
"2026-04-29T23:24:48+00:00","305-3321385-0367522","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500718520","Nicht genug Spannweite"
"2026-04-29T23:24:10+00:00","305-3321385-0367522","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500520118","Nicht genug Spannweite"
"2026-04-29T22:30:44+00:00","028-6242591-3485910","SPray-15L-G-EU","B07QTHF3QK","X001VKKBMN","VIVOSUN Drucksprüher 1,5L Gartenspritze aus Kunststoff Pumpsprühflasche für Pflanzen Professionelle Sprühflasche mit Verstellbarer Messingdüse für Gartenpflege, Düngung, Unkrautvernichter & Reinigung","1","LCJ4","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK552811771","Sprühnebel spritzt in alle Richtungen"
"2026-04-29T21:09:55+00:00","303-4798612-4257104","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHK544903850","Habe es mir anders überlegt"
"2026-04-29T17:12:38+00:00","306-7380587-2115528","306143-0412-EU","B01DXYMBU6","X001VZSIFF","VIVOSUN Aktivkohlefilter 100mm/4 Inch, Kohlefilter zur Geruchskontrolle mit Australischer Aktivkohle für Rohrventilator, Growzelt & Gewächshaus, inkl. Vorfilter","1","LCJ4","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNHK500571826",
"2026-04-29T13:49:12+00:00","303-6073985-5372302","304113-42-EU","B01DXYMQ9M","X001VHE5Z5","VIVOSUN Growzelt 120x60x150cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S425 Growtent für VS2000","1","WRO1","CARRIER_DAMAGED","UNWANTED_ITEM","Reimbursed","LPNHK484652403",
"2026-04-29T11:22:33+00:00","028-2926389-0639547","VSH-IS03-EU","B0BXD9RK42","X001Z5PQDD","VIVOSUN Solar Automatische Tropfbewässerung Set mit Zeituhr, 3W Ausgang, Solarbetriebenes Bewässerungssystem für 15 Töpfe, ideal für Garten, Balkon, Terrasse und Zimmerpflanzen","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHe058986847",
"2026-04-29T08:26:26+00:00","028-9746289-9148307","306101S-6-EU","B01CTM0JF2","X001YYSTJ3","VIVOSUN Rohrventilator 150mm Inline Lüfter 748m³h mit Variabler Drehzahlregler für Growzelt Belüftung Pflanzenzelt Indoor Garten Lüftungsventilator Z6 rohrventilator Schwarz","1","LCJ4","DEFECTIVE","DEFECTIVE","Repackaged Successfully","LPNHK542383682",
"2026-04-29T07:43:04+00:00","306-5801346-9825965","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","BTS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHE682317354","Leider nicht passende"
"2026-04-29T05:30:24+00:00","406-9870256-2928337","VSF-AWE6-G2-EU","B0BP1Y3CRM","X00260ULXB","VIVOSUN AeroWave E6 Growtenventilator, 15 cm, EC-motor, slimme wifi-bediening, clipventilator met automatische oscillatie, weerbestendig conform IP-54, voor hydrocultuur ventilatie, 2 stuks","1","BTS2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe051744339",
"2026-04-29T04:05:56+00:00","205-7734109-4984322","VSH-IS03-UK","B0BXD9RK42","X0022UF9AZ","VIVOSUN Solar Automatic Drip Irrigation Kits with Timer, 3W Output, Solar Powered Auto Drip Irrigation System, 15 Pots Garden Plant Watering System, Plant Waterer Indoor Outdoor","1","EDI4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNIC164969765","I can&#39;t charge the battery with a cable."
"2026-04-28T23:06:27+00:00","305-9722479-7796311","TN-55-EU","B0BY2DZJ8J","X0022GVNZJ","VIVOSUN Ranknetz für Kletterpflanzen 150x150cm Scrog Netz mit 4 Haken Rankhilfe Pflanzennetz Grow Netz für Kletterpflanzen Gurke Tomaten Gemüse Früchte und Blumen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500522236","Größe nicht ausreichend"
"2026-04-28T23:03:16+00:00","305-9722479-7796311","TN-55-EU","B0BY2DZJ8J","X0022GVNZJ","VIVOSUN Ranknetz für Kletterpflanzen 150x150cm Scrog Netz mit 4 Haken Rankhilfe Pflanzennetz Grow Netz für Kletterpflanzen Gurke Tomaten Gemüse Früchte und Blumen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500662648","Größe nicht ausreichend"
"2026-04-28T18:07:10+00:00","303-8094187-5065120","VSL-LL100-EU","B0FB8RK4X1","X002BGZ2XJ","VIVOSUN Grow Lampe100W LED Pflanzenlampe, Vollspektrum Lumalight Lampe mit Hohem PPFD & Dimmfunktion, Intelligente Pflanzenbeleuchtung für Zimmerpflanzen, Growzelt, Gemüse & Blüte","1","WRO1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHK310270262","I meant to order another lamp. By the time I realized my mistake, it was too late to cancel."
"2026-04-28T16:27:02+00:00","304-9141190-7032350","VSV-AZG6E42AP-EU","B0C6QKDG53","X002CUEYA1","VIVOSUN Smart Rohrventilator 150mm Abluftventilator AeroZesh G6 660m³/h mit EC-Motor und GrowHub E42A+ VPD-Regler, WiFi/App-Fernsteuerung Ventilator Growbox Rohrlüfter Kühlung,Growzelte, Hydroponik","1","BTS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHE682238306",
"2026-04-28T13:27:51+00:00","302-3616111-9857165","VS-THB1S-EU","B0BXP3XLLR","X0020HG1EN","VIVOSUN AeroLab THB1S Drahtloses Bluetooth Hygrometer Thermometer, Digitaler Temperatur- & Feuchtigkeitsmesser mit VPD, LCD-Display, Datenspeicher, Dualkanäle mit Sonde, Batterie","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK545991382",
"2026-04-28T11:39:33+00:00","304-6685081-4517163","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHK542186837",
"2026-04-28T10:35:59+00:00","304-8353244-1375563","GH-E42AP-EU","B0BS2BVL3Q","X002CUA5IB","VIVOSUN GrowHub Controller E42A+ für Growzelte, Smart WiFi-Controller für Temperatur, Luftfeuchte und VPD mit Timer, Zyklus und Zeitplan, steuert Kühlung, Belüftung und Beleuchtung","1","BTS2","DEFECTIVE","NOT_COMPATIBLE","Unit returned to inventory","LPNHe080195843","Lüfter können nicht angesteuert werden."
"2026-04-28T09:29:12+00:00","028-0187041-2096349","304113-42-EU","B01DXYMQ9M","X001VHE5Z5","VIVOSUN Growzelt 120x60x150cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S425 Growtent für VS2000","1","WRO1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Repackaged Successfully","LPNHK485310961",
"2026-04-28T06:36:02+00:00","306-4375238-6969916","VSK-GIYS224-EU","B0BY7PSQ69","X002F00YRF","VIVOSUN Smart Growzelt Komplettset 60x60x120cm, WLAN-integriertes automatisches Grow-System mit 100W Vollspektrum-LED-Pflanzenlampe und effizientem Belüftungssystem mit GrowHub E42A+ Controller","1","WRO1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Repackaged Successfully","LPNHK484269047",
"2026-04-28T05:10:57+00:00","406-3941345-6962736","VSK-GIYS224-EU","B0BY7PSQ69","X002F00YRF","VIVOSUN Intelligent kweektentsysteem, 60 x 60 x 120 cm, kweektentset met wifi, ventilatie, 100 W volledig spectrum led-kweeklamp, growhub hydrocultuur controller","1","WRO1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHK484173548",
"2026-04-27T23:12:02+00:00","304-5888302-5765939","VSV-AZS6-EU","B0C2C8NP5D","X001YZNSF7","VIVOSUN Rohrventilator 150 mm Abluftventilator 688 m³/h Rohrlüfter mit E12-Geschwindigkeitsregler und EC-Motor 32dB Leiser Ventilator für Growzelte und Belüftungssysteme","1","WRO1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNHK473028134","Zu laut"
"2026-04-27T19:55:24+00:00","406-7027335-6912317","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Naranja, 1 Paquete","1","MAD4","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNWE399510518",
"2026-04-27T18:29:21+00:00","402-7750887-0645922","Spray-SX-CS4-EU","B07Y81DTTJ","X001VKL6RR","VIVOSUN Pulvérisateur à Pression 4L avec 3 Buses Dont Laiton Réglable, Tuyau 127 cm et Valve de Sécurité pour Désherbage, Traitement des Plantes & Entretien de la Pelouse","1","BTS2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHe015464106",
"2026-04-27T17:51:37+00:00","302-8309337-4691519","VSFW001-Black-ZY-EU","B07SBZ2ZJ9","X001W1HOD5","VIVOSUN 200L XXL Bollerwagen Faltbar mit Bremsen, 136kg Tragkraft, Klappbarer Handwagen mit 360°drehbare Räder für alle Gelände, Gartenwagen für Camping, Garten, Sport, Picknick, Einkaufen, Schwarz","1","WRO1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK485511224",
"2026-04-27T16:50:16+00:00","305-4165837-4717961","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK542141423",
"2026-04-27T16:48:00+00:00","305-4165837-4717961","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK542303031",
"2026-04-27T12:31:40+00:00","028-2318521-2917952","304113-55-EU","B01DXYM98K","X001VJEKAX","VIVOSUN Growzelt 150x150x200cm lichtdichtes Indoor Hydroponik Zelt mit reflektierendem Mylar Sichtfenster Bodenwanne stabile Rahmenstruktur Pflanzenzelt Gewächshaus S558 Grow Tent passend für VSF6450","1","BTS2","CUSTOMER_DAMAGED","NEVER_ARRIVED","Unit returned to inventory","LPNHe065978111",
"2026-04-27T00:03:03+00:00","028-5159934-2086716","VSF-AWE6-G2-EU","B0BP1Y3CRM","X00260ULXB","VIVOSUN Grow Ventilator Oszillierend AeroWave E6 Clip Ventilator Grow 150mm mit Wifi/APP-Steuerung über Regler 10 Windstufen 2 Modi IP54 32dB Leiser Ventilator Growzelt für Umluft Kühlung Schwarz","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHe073324139",
"2026-04-26T15:08:32+00:00","408-9719911-9067547","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Naranja, 1 Paquete","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE398973079",
"2026-04-26T11:25:00+00:00","203-8292275-0599557","VSA100SE-E25-UK","B0BKP6QLTD","X0022P24NP","VIVOSUN LED Grow Lamp 100 W Full Spectrum Plant Lamp with Integrated Circulation Fan Grow Light Compatible with App, AeroLight A100SE with GrowHub Controller E25 for 60 x 60 cm Grow Tent","1","EDI4","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNWE383205390",
"2026-04-26T09:22:45+00:00","303-5921952-9732317","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHe064975839",
"2026-04-26T02:04:02+00:00","028-3255049-0419543","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHe015448497",
"2026-04-25T21:15:43+00:00","028-1965064-8904351","Spray-SX-CS4-EU","B07Y81DTTJ","X001VKL6RR","VIVOSUN Drucksprüher 4L Gartenspritze mit 3 Düsen, Druckentlastungsventil & Verstellbarem Tragegurt, Sprühflasche für Pflanzen, Rasenpflege & Reinigun, Weiß","1","BTS2","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNHe065232373",
"2026-04-25T02:09:52+00:00","305-9722479-7796311","TN-55-EU","B0BY2DZJ8J","X0022GVNZJ","VIVOSUN Ranknetz für Kletterpflanzen 150x150cm Scrog Netz mit 4 Haken Rankhilfe Pflanzennetz Grow Netz für Kletterpflanzen Gurke Tomaten Gemüse Früchte und Blumen","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK500703579","Größe nicht ausreichend"
"2026-04-25T00:05:03+00:00","302-3282449-1972347","VSV-AZG6E42AP-EU","B0C6QKDG53","X002CUEYA1","VIVOSUN Smart Rohrventilator 150mm Abluftventilator AeroZesh G6 660m³/h mit EC-Motor und GrowHub E42A+ VPD-Regler, WiFi/App-Fernsteuerung Ventilator Growbox Rohrlüfter Kühlung,Growzelte, Hydroponik","1","LCJ4","CARRIER_DAMAGED","QUALITY_UNACCEPTABLE","Reimbursed","LPNHK500381365",
"2026-04-24T21:04:29+00:00","306-6706104-9296314","311003-5-EU","B06Y1XVD1P","X001W1HJ2B","VIVOSUN Gartenschere 17cm Pflanzenschere mit Ergonomischen Griffen Ernteschere Grow Schere Trimmschere mit Titan-Antihaftbeschichtung & Gebogene Klinge für Pflanzen,1 Pack Blau","1","LCJ4","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNHK552885556","Wird nicht mehr benötigt."
"2026-04-24T20:49:14+00:00","302-2094937-6681123","GH-E42AP-EU","B0BS2BVL3Q","X002CUA5IB","VIVOSUN GrowHub Controller E42A+ für Growzelte, Smart WiFi-Controller für Temperatur, Luftfeuchte und VPD mit Timer, Zyklus und Zeitplan, steuert Kühlung, Belüftung und Beleuchtung","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNHK500386279",
"2026-04-24T19:07:31+00:00","404-8798278-1541167","333101-G2J-EU-FBA","B07RBL1XJV","X002F0MTB9","VIVOSUN 2-Pack Indoor Hydrocultuur LED Grow Room Bril met Glazen Case","1","BTS2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHe049437815",
"2026-04-24T18:25:34+00:00","304-1187414-0179541","TN-44-EU","B0BY2JKXC7","X0022GVOSP","VIVOSUN Ranknetz für Kletterpflanzen 120x120 cm Elastisches Pflanzennetz, Scrog Netz mit 4 Haken, Grow Netz für Kletterpflanzen, Tomaten, Gurken, Gemüse und Blumen","1","LCJ4","SELLABLE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHK545750024","Das ist zu klein"
"2026-04-24T16:27:30+00:00","306-9250510-4130749","SGS-SE1T4E42A-EU","B0C2C97QWM","X0020FVYJH","VIVOSUN Smart Grow System mit Grow Lampe100W LED Pflanzenlampe mit integriertem Zirkulationsventilator, Rohrventilator 100 mm & GrowHub E42A Controller für Growbox Komplettsets, Indoor-Grow Hydroponik","1","WRO1","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNHK485262789","Tube"
"2026-04-24T13:15:50+00:00","171-4505748-4743533","311003-4-EU","B01EWH83FU","X001W1EEP1","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio Tijeras para Rosas Naranja, 1 Paquete","1","MAD4","SELLABLE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNWE334936926","No era lo ke buscaba"
"2026-04-24T10:59:02+00:00","304-2021172-4812315","311001-30x5-EU","B00VWU35F4","X001VKJMC3","VIVOSUN Pflanzsack 5er-Packung 120L aus Vliesstoff, Hochbelastbarer Verdickter Stofftopf mit Starken Griffen für Gemüse, Blumen, Früchte, Gewächshaus und Garten","1","LCJ4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNHK453408926",
"2026-04-24T04:31:31+00:00","402-0564259-2986714","VS1000EX2-EU2","B09TVDLD5W","X00219PQF5","VIVOSUN Lampes de Croissance LED Lot de 2 VS1000E 0,6 m avec Diodes Samsung et Spectre Complet Solaire pour Plantes Intérieur Semis Légumes Fleurs","1","WRO1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHK484272785",
"2026-04-24T01:32:41+00:00","305-1732988-8693169","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","LCJ4","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNHK545775464",
"2026-04-24T00:14:50+00:00","302-4842650-6557942","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","LCJ4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK553150165",
"2026-04-23T20:19:46+00:00","408-0714152-8969124","VSF-AWD4-EU","B0CMYX2H9Q","X0023L9EWR","VIVOSUN Ventilatore Da 10 cm AeroWave D4, Con Gancio Removibile, Flusso Potente E Silenzioso, 3 Velocità, Angolo Aggiustabile, Per Idroponica, Circolazione Aria E Raffreddamento Nero","1","BTS2","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNHe073343557","Ventola troppo rumorosa e troppo forte"
"2026-04-23T16:24:45+00:00","304-7583570-5837923","VSC-GCC4-EU","B0D8PQQWM3","X00276V1V5","VIVOSUN GrowCam C4 2K QHD WLAN Smart Kamera für Growzelt & Indoor Pflanzen, mit Zeitraffer, Nachtsicht, SD-Karten-Speicherung, Zwei-Wege-Audio, App-Steuerung, Kompatibel mit VGrow System","1","BTS2","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNHe067318118",
