"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-04-30","332025J","X004G8YX97","B0DLKWJXSV","VIVOSUN 3-Pack Jewelry Loupe, 30X/60X/90X Eye Loupe with UV/LED Lights, Foldable Magnifiers for Jewelry, Gems, Watches, Coins, and Stamps","New","572","0","587","0","0","0","0","0","USD","37","193","368","532","","21.99","0.0","21.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.9","0.01486","cubic feet","Standard","8.49992","US","gl_home","10934","108","0","23","27","21.99","717.63","3834.4","7262.62","10456.88","131","228","228","0","0","5.07","540","432","0","108","","11","1","","","","","","","","","","","","","","","","","105.4","564","Healthy","","","2026-04-27","No","No","95.3","105.4","2026-04-27","1113","1","6","4","185","unassigned","N","","",""
"2026-04-30","HD-2119J","X002W8ES5R","B094FZM3J9","VIVOSUN 4.5L 2-in-1 Cool & Warm Mist Ultrasonic Humidifier with Essential Oil Box & Remote Control for Bedrooms, Offices, Plants, Babies, Dryness, and Skincare","New","67","0","68","15","0","0","0","0","USD","2","6","12","30","Low traffic","69.99","0.0","65.99","0.0","NoExcessInventory","","0.0","0","0","26.89","0.43","0.69919","cubic feet","Standard","46.84573","US","gl_home","489237","215","0","52","34","69.99","131.98","393.94","799.88","2059.2","12","24","32","0","0","43.61","12","0","12","0","","20","0","","","","","","","","","","","","","","","","","384.1","19","Healthy","","","2026-04-27","Yes","No","384.1","210.9","2026-04-27","83","4","16","0","230","unassigned","N","","",""
"2026-04-30","VSGBS-55x1","X003ZWTSXL","B0CKWWY424","VIVOSUN 8-Grid 55 Gallon Plant Grow Bags, Large Fabric Raised Garden Bed with 400G Thickened Breathable Fabric, Reinforced Handles & 10 Pcs Plant Labels for Flowers, Vegetables, Fruits","New","0","0","31","0","0","0","0","0","USD","11","176","313","371","","19.99","0.0","19.99","0.0","NoExcessInventory","","0.0","0","0","0.0","3.02","0.211191","cubic feet","Standard","0.0","US","gl_lawn_and_garden","37552","26","0","6","9","19.99","219.89","3514.68","6252.81","7410.45","31","0","0","0","0","2.92","270","225","30","15","","89","0","","","","","","","","","","","","","","","","","33.5","185","Low stock","194","2026-05-06","2026-04-27","No","No","15.5","33.5","2026-04-27","344","74","3","12","134","unassigned","N","","",""
"2026-04-30","CFPW-6","X003YCJOU9","B0CH7XQ4T5","VIVOSUN 6 Inch Prefilter for 6"" Carbon Filter, White, 13.78"" Long","New","107","0","143","0","0","0","0","0","USD","26","113","179","326","","9.99","0.0","9.99","8.9","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.07","0.029369","cubic feet","Standard","3.142483","US","gl_home_improvement","51799","33","0","10","12","9.99","259.74","1121.77","1780.91","3241.14","104","39","0","0","0","1.78","200","200","0","0","","29","0","","","","","","","","","","","","","","","","","42.2","97","Healthy","","","2026-04-27","Yes","No","42.2","39.4","2026-04-27","327","20","8","1","93","unassigned","N","","",""
"2026-04-30","CC-002","X003WBF75X","B0CC4ZWT88","VIVOSUN Coco Coir Brick, 11lbs 100% Natural Organic Compressed Coconut Coir Fiber with Low EC, PH Balance & High Nutrition, Coconut Fiber Substrate, Coconut Soil for Plants","New","139","0","171","0","0","0","0","0","USD","9","82","177","217","","31.99","0.0","31.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.06","0.515056","cubic feet","Standard","71.592784","US","gl_lawn_and_garden","26799","114","0","10","12","31.99","284.71","2360.78","5098.34","6358.05","9","114","48","0","0","39.48","66","0","0","66","","23","0","","","","","","","","","","","","","","","","","77.1","79","Healthy","","","2026-04-27","Yes","No","61.8","77.1","2026-04-27","210","5","10","8","131","unassigned","N","","",""
"2026-04-30","GH-A10","X004CK8471","B0DCG2W5TX","VIVOSUN GrowHub Outlet Controller A10, Smart WiFi Outlet, Smart Plug, 15A 1800W, Remote Control, Compatible with Vivosun App for Grow Tent","New","818","0","837","0","0","0","0","0","USD","53","258","536","730","","24.99","0.0","24.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.98","0.006129","cubic feet","Standard","5.013522","US","gl_biss","23662","121","0","18","21","20.89","1107.17","5785.12","11674.83","16470.91","205","426","206","0","0","3.01","400","400","0","0","","17","0","","","","","","","","","","","","","","","","","104.7","593","Healthy","","","2026-04-27","No","No","104.7","101.4","2026-04-27","1219","1","11","5","185","unassigned","N","","",""
"2026-04-30","332583-35","X0048F7UG1","B0D3PLFYCQ","VIVOSUN 660 GPH 35W Submersible Water Pump, with Adjustable Water Flow, 4.9ft Tubing, Additional Ceramic Shaft, and Outlet Adapters, for Fish Tanks, Aquariums, Hydroponics, Fountains","New","105","0","178","0","0","0","0","0","USD","24","108","208","281","","32.99","0.0","26.39","24.82","NoExcessInventory","","0.0","0","0","0.0","2.08","0.114468","cubic feet","Standard","12.01914","US","gl_pet_products","14302","53","0","18","23","26.39","643.26","3225.82","6349.57","8666.24","169","9","0","0","0","8.27","400","384","16","0","","67","0","","","","","","","","","","","","","","","","","39.6","208","Low stock","","","2026-04-27","No","No","32.5","39.6","2026-04-27","553","48","19","0","215","unassigned","N","","",""
"2026-04-30","VSF-AWE6","X003K8B4AF","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","","0","0","1","0","0","0","0","0","USD","0","0","0","0","","0.0","0.0","37.99","0.0","NoRestockExcessActionRequired","","","0","0","","1.34","0.40272","cubic feet","Standard","0.0","US","gl_home","1724","0","0","","","37.99","0.0","0.0","0.0","0.0","1","0","0","0","0","","0","0","0","0","","2","1","","","","","","","","","","","","","","","","","","1","Out of stock","2258","2026-04-30","","","","","","2026-04-27","0","0","1","1","0","unassigned","N","","",""
"2026-04-30","VSF-AWE6-G2x2","X004DC20DH","B0BZYVVKQB","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","New","716","0","816","0","0","0","0","0","USD","240","713","1815","2538","","89.99","86.99","86.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.45","0.756438","cubic feet","Oversize","541.609608","US","gl_home","1724","55","0","15","13","79.99","17707.42","56596.22","143406.98","198642.49","711","105","0","0","0","201.67","2008","1200","200","608","","81","0","","","","","","","","","","","","","","","","","48.1","1171","Low stock","327","2026-05-06","2026-04-27","No","No","48.1","41.7","2026-04-27","2769","45","32","4","104","unassigned","N","","",""
"2026-04-30","VSF-AWA6G2-US","X004YEKJEV","B0GC67FFYW","VIVOSUN AeroWave A6 Grow Tent Clip Fan, 6"" Auto Oscillating Fan, Secure Non-Slip Clamp, Strong Air Circulating, and Low Noise, for Hydroponic Ventilation, 1-Pack","New","1295","0","1498","0","0","0","0","0","USD","145","945","1129","1129","","39.99","0.0","39.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.32","0.378179","cubic feet","Other","489.741805","US","gl_lawn_and_garden","10021","84","0","25","69","34.99","5300.55","35014.33","42195.27","42195.27","1498","0","0","0","0","454.92","4733","3438","786","509","","265","0","","","","","","","","","","","","","","","","","48.5","","","","","2026-04-27","Yes","No","46.4","48.5","2026-04-27","6199","171","83","11","224","unassigned","N","","",""
"2026-04-30","VSK-GIYS276-US","X004T1JYUT","B0BY7SRP8R","VIVOSUN Smart Grow Tent Kit 2.7 × 2.7ft WiFi-Integrated Automatic Complete Grow System with Full Spectrum LED Grow Light 150W, Efficient Ventilation System with GrowHub E42A+ Controller","New","411","0","335","107","0","0","0","0","USD","16","78","151","232","","399.99","0.0","299.0","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.53","4.912882","cubic feet","Oversize","2019.194502","US","gl_lawn_and_garden","14023","172","0","21","23","299.0","5212.91","27332.29","53591.56","82050.75","30","158","147","0","0","1299.97","0","0","0","0","","21","0","","","","","","","","","","","","","","","","","174.4","34","Healthy","","","2026-04-27","Yes","No","174.4","167.8","2026-04-27","411","0","14","7","183","unassigned","N","","",""
"2026-04-30","MGN-MP28","X004HXYH2J","B0DQ7VCK55","Maygrove 3-Pack 28” Bendable Moss Pole Monstera Plant Support for Climbing Indoors Plants, Coir Moss Poles Sticks DIY, Plant Support Stake for Potted Plants","","0","0","146","0","0","0","0","0","USD","91","377","394","428","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","1.83","0.093856","cubic feet","Standard","0.0","US","gl_lawn_and_garden","26894","0","0","1","3","7.99","727.09","3127.43","3392.06","3926.12","146","0","0","0","0","","100","100","0","0","","139","1","","","","","","","","","","","","","","","","","63.0","317","Low stock","488","2026-05-07","2026-04-27","No","No","30.6","63.0","2026-04-27","110","10","1","128","28","unassigned","N","","",""
"2026-04-30","311011-3J","X0027D2P3J","B07SKTL43N","VIVOSUN 5 Pack 3 Gallon Square Grow Bags, Thick Nonwoven Cubic Fabric Pots with Handles for Indoor and Outdoor Gardening","New","79","0","100","0","0","0","0","0","USD","29","88","176","245","","18.99","0.0","18.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.46","0.146237","cubic feet","Standard","11.552723","US","gl_lawn_and_garden","19634","45","0","8","10","18.99","550.71","1661.62","3332.74","4641.07","56","44","0","0","0","5.86","112","84","28","0","","16","0","","","","","","","","","","","","","","","","","40.5","72","Healthy","","","2026-04-27","No","No","40.5","39.8","2026-04-27","204","13","1","2","88","unassigned","N","","",""
"2026-04-30","OUL-001-12","X003XYA3J9","B0CGL8SV7B","VIVOSUN Outdoor LED Grow Lights, Waterproof String Grow Light, Full Spectrum Plant Growing Lights with 44Ft Adjustable Cord for Seedling, Veg, Flower in Greenhouse, Garden, Backyard, Farm (12-Light)","New","87","0","92","0","0","0","0","0","USD","21","88","211","283","","109.99","0.0","109.99","0.0","GoToRestock","","0.0","0","0","0.0","1.95","0.680556","cubic feet","Oversize","59.208372","US","gl_lawn_and_garden","41610","34","0","8","8","109.99","2250.54","9336.12","20846.08","27874.85","66","26","0","0","0","17.31","97","97","0","0","","1","0","","","","","","","","","","","","","","","","","48.5","71","Healthy","","","2026-04-27","Yes","No","36.6","48.5","2026-04-27","184","0","1","0","82","unassigned","N","","",""
"2026-04-30","308141","X000WUFUBX","B018VI76JA","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 50FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","New","547","0","488","0","0","0","0","0","USD","56","293","627","932","","39.99","0.0","37.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.66","0.177228","cubic feet","Oversize","96.943716","US","gl_lawn_and_garden","6540","87","0","16","16","32.29","2110.44","10824.47","22772.53","34229.7","287","201","0","0","0","38.4","630","423","207","0","","24","9","","","","","","","","","","","","","","","","","55.0","457","Healthy","","","2026-04-27","No","No","55.0","50.8","2026-04-27","1179","2","19","3","141","unassigned","N","","",""
"2026-04-30","VSA100SE-E25","X003GFA3AT","B0BKP6QLTD","VIVOSUN AeroLight A100SE, LED Grow Light 100W with Integrated Circulation Fan & GrowHub Controller E25, Compatible with App and E42A, 2x2/2x4 Coverage, Establish an Intelligent Grow Environment","New","52","0","81","0","0","0","0","0","USD","16","74","81","132","","119.99","0.0","107.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","3.54","0.349099","cubic feet","Standard","18.153148","US","gl_lawn_and_garden","34658","43","0","2","5","107.98","1470.07","7829.0","8568.88","14663.88","81","0","0","0","0","10.3","0","0","0","0","","28","0","","","","","","","","","","","","","","","","","23.8","128","Low stock","187","2026-05-06","2026-04-27","Yes","No","23.8","17.9","2026-04-27","72","20","7","1","49","unassigned","N","","",""
"2026-04-30","SPray-OR-3L","X003XGYFH3","B0CFLF4J8N","VIVOSUN 0.8Gal/3L Pump Pressure Sprayer, Pressurized Water Spray Bottle with Adjustable Shoulder Strap, Adjustable Nozzle, Safety Valve & Additional Seals, Ideal for Watering, Fertilizing, Cleaning","New","36","0","69","0","0","0","0","0","USD","3","9","167","194","Low traffic","24.99","0.0","24.99","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.79","0.439525","cubic feet","Standard","15.8229","US","gl_lawn_and_garden","74653","76","0","16","2","24.99","63.97","168.41","2383.58","2919.56","69","0","0","0","0","17.68","0","0","0","0","","30","0","","","","","","","","","","","","","","","","","132.7","36","Healthy","26","2026-05-06","2026-04-27","Yes","No","132.7","41.1","2026-04-27","63","27","3","0","82","unassigned","N","","",""
"2026-04-30","CC-001-3","X003WBN2FF","B0CC4Y712L","VIVOSUN Coco Coir Brick, 1.4lbs 100% Natural Organic Compressed Coconut Coir Fiber with Low EC, PH Balance & High Nutrition, Coconut Fiber Substrate, Coconut Soil for Plants, 3-Pack","New","229","0","256","0","0","0","0","0","USD","36","146","227","363","","17.99","0.0","17.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.75","0.171461","cubic feet","Standard","39.264569","US","gl_lawn_and_garden","26799","83","0","8","11","17.99","644.29","2468.52","3834.61","6266.17","9","247","0","0","0","21.4","80","0","0","80","","17","0","","","","","","","","","","","","","","","","","77.7","152","Healthy","18","2026-05-07","2026-04-27","No","No","77.7","49.9","2026-04-27","317","8","7","2","86","unassigned","N","","",""
"2026-04-30","RGB-0010-2","X0041RM10L","B0CNVJT5RF","VIVOSUN 3.6 x 1.3Ft Wooden Raised Garden Bed, 43.5 x 16 x 14 Inches, Outdoor Wood Planter Box with Screwdriver and a Liner for Garden, Patio, Balcony, Backyard and Outdoors, 2Pcs","New","20","0","44","0","0","0","0","0","USD","51","114","184","186","","129.99","0.0","89.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.99","3.291328","cubic feet","Oversize","65.82656","US","gl_lawn_and_garden","7064","3","0","2","4","89.98","4708.51","12089.5","19137.61","19390.59","44","0","0","0","0","8.49","50","50","0","0","","10","1","","","","","","","","","","","","","","","","","60.8","75","Low stock","138","2026-05-07","2026-04-27","No","No","26.2","60.8","2026-04-27","70","0","7","3","26","unassigned","N","","",""
"2026-04-30","332523J","X001C3FSP7","B06X6FT8MK","VIVOSUN Air Stone Disc 8 x 8 Inch with Shell and Sucker for Aquarium, Fish Tank and Hydroponics Air Pump","New","219","0","351","0","0","0","0","0","USD","110","439","781","980","","19.99","0.0","17.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.02","0.073395","cubic feet","Standard","16.073505","US","gl_pet_products","19733","38","0","8","12","17.99","1977.9","7866.72","14189.66","18020.97","205","146","0","0","0","6.94","723","588","36","99","","120","1","","","","","","","","","","","","","","","","","51.7","321","Low stock","","","2026-04-27","No","No","33.1","51.7","2026-04-27","1035","93","20","7","97","unassigned","N","","",""
"2026-04-30","306109-4C","X004RI8WKR","B0FHQ7WGSX","VIVOSUN 4'' Flexible Aluminum Duct, 25 FT Long Heavy-Duty Multi-Layer Air Hose for HVAC Ventilation, Dryer Vent Hose for Grow Tents and Duct Fan Systems, 2 Clamps Included","New","1482","0","1678","0","0","0","0","0","USD","218","1100","2208","2691","","21.99","0.0","21.99","20.68","NoExcessInventory","","0.0","0","0","0.0","1.52","0.221831","cubic feet","Standard","328.753542","US","gl_home_improvement","2235","69","0","13","18","21.99","4627.72","22634.05","45144.97","55331.99","797","881","0","0","0","166.97","2350","1443","200","707","","177","3","","","","","","","","","","","","","","","","","59.7","938","Healthy","","","2026-04-27","No","No","53.5","59.7","2026-04-27","3883","51","111","15","118","unassigned","N","","",""
"2026-04-30","VSL-LL150-N","X004RRPH0V","B09LQCSC8P","VIVOSUN LumaLight 150W LED Grow Light, Full Spectrum Plant Light, Smart Dimmable & High PPFD for Indoor Plants Seedling Vegetables Bloom, Fits 2.7×2.7/3×3 Grow Tents","New","60","0","50","0","0","0","0","0","USD","13","32","126","199","","159.99","0.0","99.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.12","0.567763","cubic feet","Oversize","34.06578","US","gl_lawn_and_garden","7091","159","0","39","20","159.99","1299.87","4083.68","15192.74","23202.01","46","1","3","0","0","11.06","255","145","110","0","","3","0","","","","","","","","","","","","","","","","","43.5","64","Low stock","","","2026-04-27","Yes","No","43.5","43.2","2026-04-27","315","0","3","0","282","unassigned","N","","",""
"2026-04-30","VSE-ATW70","X004RM0ZTT","B0FHZV3WNM","VIVOSUN AeroFlux Smart Grow Tent Heater with Thermostat, 700W PTC Heating, Compact & Portable with VPD, APP Control & Overheat Protection, Included Extension Hose for Grow Tents, Rooms, Greenhouses","","0","0","5","0","0","0","0","0","USD","4","228","1083","2221","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","3.5","0.704597","cubic feet","Standard","0.0","US","gl_lawn_and_garden","97335","20","0","15","5","119.99","479.96","27219.72","121693.17","249949.79","5","0","0","0","0","","864","780","0","84","","2","5","","","","","","","","","","","","","","","","","22.5","352","Out of stock","","","2026-04-27","Yes","No","7.2","22.5","2026-04-27","864","0","0","2","107","unassigned","N","","",""
"2026-04-30","306104-616J","X0023G2G43","B07PZKFZKF","VIVOSUN 6 Inch 16 Feet Flex Air Aluminum Ducting, Flexible Dryer Vent Hose for HVAC Ventilation with 2 Stainless Steel Clamps","New","248","0","277","0","0","0","0","0","USD","33","149","306","383","","19.99","0.0","19.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.43","0.237841","cubic feet","Standard","58.984568","US","gl_home_improvement","2235","58","0","14","18","19.99","633.87","2815.51","5788.65","7250.73","174","103","0","0","0","33.06","309","241","0","68","","30","1","","","","","","","","","","","","","","","","","62.7","146","Healthy","","","2026-04-27","No","No","59.1","62.7","2026-04-27","571","14","14","2","112","unassigned","N","","",""
"2026-04-30","311001-25x5NJ","X001F1MWGJ","B00VWU30EK","VIVOSUN 5-Pack 25 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","New","2051","0","2608","0","0","0","0","0","USD","763","2831","4141","4613","","25.99","0.0","25.99","24.44","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.52","0.301213","cubic feet","Standard","617.787863","US","gl_lawn_and_garden","30","29","0","5","10","25.99","19813.54","72818.79","104933.4","116740.49","1515","1093","0","0","0","328.85","1574","1413","0","161","","468","17","","","","","","","","","","","","","","","","","66.6","2571","Low stock","1254","2026-05-07","2026-04-27","No","No","39.8","66.6","2026-04-27","3949","324","117","27","71","unassigned","N","","",""
"2026-04-30","MGN-GSAM","X004MB4IQL","B0F29BDRW4","Maygrove Gardening Sleeves Arm Protection for Women, Anti-Slip UV Protection Garden Sleeves for Women Thorn Proof, Farmers Defense Sleeve Cooling Garden Arm Cover for Outdoor Gardening, M, 1 Pair","New","105","0","105","0","1","2","0","0","USD","15","37","63","69","","15.99","0.0","9.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.69","0.019807","cubic feet","Apparel","2.079735","US","gl_apparel","30826","108","0","11","19","9.99","149.85","375.23","758.97","835.71","2","100","3","3","0","1.14","0","0","0","0","","3","0","0","0.0","0","0.0","0","0.0","0","0.0","1","0.11","1","0.12","0","0.0","0","0.0","170.7","63","Healthy","","","2026-04-27","Yes","No","107.2","170.7","2026-04-27","107","2","0","1","110","unassigned","N","","",""
"2026-04-30","VSI-FFSW6GB5-4","X004L1IY1R","B0DY727GJQ","VIVOSUN 4-Pack FlexFeed Self-Watering Pots with Grow Bags, Auto Irrigation Fabric Pot Base with Water Meter & Maintenance Window, for Use Indoors/Outdoors in Grow Tents, Greenhouses, Gardens","New","126","0","156","0","0","0","0","0","USD","92","248","462","656","","75.99","0.0","64.58","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","2.54","1.08375","cubic feet","Oversize","136.5525","US","gl_lawn_and_garden","8783","35","0","7","9","64.58","6044.05","17374.09","32723.95","47200.01","74","82","0","0","0","25.47","348","176","172","0","","25","0","","","","","","","","","","","","","","","","","37.2","276","Low stock","177","2026-05-07","2026-04-27","No","No","33.6","37.2","2026-04-27","474","0","14","11","56","unassigned","N","","",""
"2026-04-30","DDC-006","X0048D6M7L","B0D3L14RQX","VIVOSUN Double Camping Chair, Padded Folding Love Seat with 2 Cup Holders & Carry Bag, Support 600 lb, Ideal for Indoor & Outdoor Activities, Gray","","0","0","4","0","0","0","0","0","USD","0","9","48","61","","0.0","0.0","0.0","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.8","3.166667","cubic feet","Oversize","0.0","US","gl_outdoors","46122","0","0","0","0","53.99","0.0","629.91","2942.69","3814.06","0","0","4","0","0","0.41","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","49.8","66","Out of stock","160","2026-05-06","2026-04-27","Yes","No","16.1","49.8","2026-04-27","0","0","0","2","4","unassigned","N","","",""
"2026-04-30","330103x2","X003S7MNPD","B0C1Z2WB7H","VIVOSUN 2-Pack 48"" x 20.75"" Durable Waterproof Seedling Heat Mat, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","New","77","0","134","0","0","0","0","0","USD","35","146","641","1504","","68.99","0.0","68.99","65.54","CreateShippingPlan","","0.0","0","0","0.0","4.18","0.176322","cubic feet","Oversize","13.576794","US","gl_lawn_and_garden","2850","112","0","13","4","68.99","2402.68","10036.63","43972.01","96698.06","134","0","0","0","0","5.07","420","216","204","0","","54","1","","","","","","","","","","","","","","","","","21.3","248","Low stock","","","2026-04-27","Yes","No","14.0","21.3","2026-04-27","539","42","10","2","173","unassigned","N","","",""
"2026-04-30","VSL-T5B1WC4-US","X004X0JF9V","B0G2KSYQFB","VIVOSUN T5 Grow Lights for Indoor Plants, 5000K Full Spectrum 28W (4 x 7W), 1FT LED Plant Light Strip with Timer & Dimming Controller for Seed Starting, Greenhouse, SGS Compatible, Linkable, 4-Pack","New","24","0","43","0","0","0","0","0","USD","89","335","535","565","","34.99","0.0","34.99","0.0","NoExcessInventory","","0.0","0","0","0.0","3.12","0.067945","cubic feet","Standard","1.63068","US","gl_lawn_and_garden","8844","14","0","6","12","34.99","3112.36","11448.65","17949.65","18999.35","43","0","0","0","0","0.37","504","364","0","140","","13","2","","","","","","","","","","","","","","","","","37.7","252","Low stock","","","2026-04-27","No","No","20.9","37.7","2026-04-27","535","7","3","3","49","unassigned","N","","",""
"2026-04-30","306118J","X001UCPXVJ","B07FSGNR4F","VIVOSUN Variable Speed Controller Cordless Vent Blower Speed Adjuster for Inline Duct Exhaust Fan","New","153","0","157","0","0","0","0","0","USD","6","59","136","230","Low traffic","17.99","0.0","17.99","0.0","NoExcessInventory","","0.0","0","0","0.0","1.58","0.014389","cubic feet","Standard","2.201517","US","gl_home","106818","134","0","25","20","17.99","107.94","1043.91","2347.13","4034.69","51","106","0","0","0","1.28","216","108","108","0","","3","5","","","","","","","","","","","","","","","","","75.9","154","Healthy","","","2026-04-27","Yes","No","75.9","56.3","2026-04-27","372","3","0","0","189","unassigned","N","","",""
"2026-04-30","L000001-25J","X001B57HK5","B01MZ72PAH","VIVOSUN 6 Mil Mylar Film Roll, 4 ft. x 25 ft. Diamond Film Foil Roll, Heavy-Duty Reflective Film for Grow Tent, Warm House, and Grow Room (25 ft.)","New","134","0","138","0","0","0","0","0","USD","8","50","100","141","","47.99","0.0","47.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.08","0.270146","cubic feet","Oversize","36.199564","US","gl_lawn_and_garden","176233","97","0","21","24","47.99","359.92","2291.7","4604.4","6562.59","49","48","41","0","0","15.22","132","114","18","0","","8","1","","","","","","","","","","","","","","","","","82.1","111","Healthy","","","2026-04-27","Yes","No","82.1","80.5","2026-04-27","266","0","6","2","183","unassigned","N","","",""
"2026-04-30","HDR006","X002X8NXVV","B096VM7MF3","VIVOSUN 6-Layer Mesh Drying Rack Hanging Design with Green Zippers for Dehydrating, Indoor and Outdoor Pruning Shears Included","New","334","0","293","43","0","0","0","0","USD","4","29","56","100","","26.99","0.0","26.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.41","0.18994","cubic feet","Standard","63.43996","US","gl_lawn_and_garden","","213","0","54","51","26.99","107.96","777.71","1501.44","2684.0","103","89","101","0","0","43.45","61","60","0","1","","4","0","","","","","","","","","","","","","","","","","314.3","155","Healthy","","","2026-04-27","Yes","No","314.3","212.6","2026-04-27","395","0","4","0","299","unassigned","N","","",""
"2026-04-30","311001-2x20","X002XOL8RV","B097PJ9WQ9","VIVOSUN 20-Pack 2 Gallon Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles for Flowers Fruits and Vegetables Black","New","15","0","30","0","0","0","0","0","USD","8","113","157","177","","30.99","0.0","30.99","0.0","GoToRestock","","0.0","0","0","0.0","2.34","0.384267","cubic feet","Standard","5.764005","US","gl_lawn_and_garden","1974","34","0","3","7","30.0","247.92","3473.95","4813.51","5433.31","30","0","0","0","0","6.84","90","90","0","0","","45","0","","","","","","","","","","","","","","","","","42.6","103","Low stock","111","2026-05-07","2026-04-27","Yes","No","16.3","42.6","2026-04-27","146","41","2","2","131","unassigned","N","","",""
"2026-04-30","GH-E42APR","X004R42JZZ","B0BS2BVL3Q","VIVOSUN GrowHub Controller E42A+ for Grow Tent, Smart Environmental WiFi-Controller with Temperature, Humidity, VPD, Timer, Cycle, Schedule Controls, Cooling Ventilation Lighting Programming","New","232","0","340","0","0","0","0","0","USD","58","340","742","1197","","89.99","0.0","89.99","0.0","NoExcessInventory","","0.0","0","0","0.0","2.48","0.056643","cubic feet","Standard","13.141176","US","gl_lawn_and_garden","17977","33","0","15","14","89.99","5192.42","30118.04","65406.18","106102.42","275","65","0","0","0","6.57","1080","1080","0","0","","100","1","","","","","","","","","","","","","","","","","36.8","286","Healthy","","","2026-04-27","No","No","32.3","36.8","2026-04-27","1401","89","6","5","153","unassigned","N","","",""
